Machine Module,N9343C,CN0605A298
+2.326086957e+07,-6.459516144e+01,
+2.347826087e+07,-6.445955658e+01,
+2.369565217e+07,-6.452283478e+01,
+2.391304348e+07,-6.452330780e+01,
+2.413043478e+07,-6.427279663e+01,
+2.434782609e+07,-6.454225159e+01,
+2.456521739e+07,-6.440820313e+01,
+2.478260870e+07,-6.450055695e+01,
+2.500000000e+07,-6.431394958e+01,
+2.521739130e+07,-6.449449921e+01,
+2.543478261e+07,-6.457777405e+01,
+2.565217391e+07,-6.441087341e+01,
+2.586956522e+07,-6.456733704e+01,
+2.608695652e+07,-6.463157654e+01,
+2.630434783e+07,-6.455864716e+01,
+2.652173913e+07,-6.429664612e+01,
+2.673913043e+07,-6.432986450e+01,
+2.695652174e+07,-6.446192932e+01,
+2.717391304e+07,-6.441230774e+01,
+2.739130435e+07,-6.430102539e+01,
+2.760869565e+07,-6.439778137e+01,
+2.782608696e+07,-6.442928314e+01,
+2.804347826e+07,-6.438639832e+01,
+2.826086957e+07,-6.451880646e+01,
+2.847826087e+07,-6.457302856e+01,
+2.869565217e+07,-6.444346619e+01,
+2.891304348e+07,-6.438314056e+01,
+2.913043478e+07,-6.448176575e+01,
+2.934782609e+07,-6.437471771e+01,
+2.956521739e+07,-6.439862061e+01,
+2.978260870e+07,-6.434963989e+01,
+3.000000000e+07,-6.451323700e+01,
+3.021739130e+07,-6.449674225e+01,
+3.043478261e+07,-6.430387878e+01,
+3.065217391e+07,-6.450401306e+01,
+3.086956522e+07,-6.462155151e+01,
+3.108695652e+07,-6.454839325e+01,
+3.130434783e+07,-6.444556427e+01,
+3.152173913e+07,-6.460874939e+01,
+3.173913043e+07,-6.456568909e+01,
+3.195652174e+07,-6.442403412e+01,
+3.217391304e+07,-6.441831207e+01,
+3.239130435e+07,-6.458225250e+01,
+3.260869565e+07,-6.454319000e+01,
+3.282608696e+07,-6.432335663e+01,
+3.304347826e+07,-6.467003632e+01,
+3.326086957e+07,-6.439531708e+01,
+3.347826087e+07,-6.459665680e+01,
+3.369565217e+07,-6.449160004e+01,
+3.391304348e+07,-6.432011414e+01,
+3.413043478e+07,-6.456816864e+01,
+3.434782609e+07,-6.449954224e+01,
+3.456521739e+07,-6.448022461e+01,
+3.478260870e+07,-6.457321930e+01,
+3.500000000e+07,-6.464693451e+01,
+3.521739130e+07,-6.452546692e+01,
+3.543478261e+07,-6.448823547e+01,
+3.565217391e+07,-6.458219910e+01,
+3.586956522e+07,-6.447198486e+01,
+3.608695652e+07,-6.439839172e+01,
+3.630434783e+07,-6.456607056e+01,
+3.652173913e+07,-6.458267975e+01,
+3.673913043e+07,-6.455645752e+01,
+3.695652174e+07,-6.485381317e+01,
+3.717391304e+07,-6.467835236e+01,
+3.739130435e+07,-6.482267761e+01,
+3.760869565e+07,-6.482481384e+01,
+3.782608696e+07,-6.483569336e+01,
+3.804347826e+07,-6.473950195e+01,
+3.826086957e+07,-6.483300018e+01,
+3.847826087e+07,-6.469366455e+01,
+3.869565217e+07,-6.488938904e+01,
+3.891304348e+07,-6.478550720e+01,
+3.913043478e+07,-6.484392548e+01,
+3.934782609e+07,-6.490396881e+01,
+3.956521739e+07,-6.476676941e+01,
+3.978260870e+07,-6.501653290e+01,
+4.000000000e+07,-6.494177246e+01,
+4.021739130e+07,-6.481793213e+01,
+4.043478261e+07,-6.486670685e+01,
+4.065217391e+07,-6.491547394e+01,
+4.086956522e+07,-6.499031067e+01,
+4.108695652e+07,-6.498821259e+01,
+4.130434783e+07,-6.503091431e+01,
+4.152173913e+07,-6.501992798e+01,
+4.173913043e+07,-6.506731415e+01,
+4.195652174e+07,-6.495108795e+01,
+4.217391304e+07,-6.514183807e+01,
+4.239130435e+07,-6.513704681e+01,
+4.260869565e+07,-6.534320068e+01,
+4.282608696e+07,-6.528422546e+01,
+4.304347826e+07,-6.534354401e+01,
+4.326086957e+07,-6.535076141e+01,
+4.347826087e+07,-6.527925110e+01,
+4.369565217e+07,-6.543137360e+01,
+4.391304348e+07,-6.547612000e+01,
+4.413043478e+07,-6.549991608e+01,
+4.434782609e+07,-6.558905029e+01,
+4.456521739e+07,-6.582967377e+01,
+4.478260870e+07,-6.571261597e+01,
+4.500000000e+07,-6.572741699e+01,
+4.521739130e+07,-6.583356476e+01,
+4.543478261e+07,-6.582200623e+01,
+4.565217391e+07,-6.598339844e+01,
+4.586956522e+07,-6.598200226e+01,
+4.608695652e+07,-6.610768127e+01,
+4.630434783e+07,-6.603651428e+01,
+4.652173913e+07,-6.607109070e+01,
+4.673913043e+07,-6.630977631e+01,
+4.695652174e+07,-6.627122498e+01,
+4.717391304e+07,-6.655307770e+01,
+4.739130435e+07,-6.647891998e+01,
+4.760869565e+07,-6.644425964e+01,
+4.782608696e+07,-6.645933533e+01,
+4.804347826e+07,-6.659496307e+01,
+4.826086957e+07,-6.677372742e+01,
+4.847826087e+07,-6.659115601e+01,
+4.869565217e+07,-6.701562500e+01,
+4.891304348e+07,-6.690667725e+01,
+4.913043478e+07,-6.705385590e+01,
+4.934782609e+07,-6.701326752e+01,
+4.956521739e+07,-6.729978180e+01,
+4.978260870e+07,-6.730942535e+01,
+5.000000000e+07,-6.743618774e+01,
+5.021739130e+07,-6.732815552e+01,
+5.043478261e+07,-6.758583069e+01,
+5.065217391e+07,-6.769486237e+01,
+5.086956522e+07,-6.772725677e+01,
+5.108695652e+07,-6.780464172e+01,
+5.130434783e+07,-6.785752869e+01,
+5.152173913e+07,-6.812231445e+01,
+5.173913043e+07,-6.827116394e+01,
+5.195652174e+07,-6.830876923e+01,
+5.217391304e+07,-6.849116516e+01,
+5.239130435e+07,-6.862096405e+01,
+5.260869565e+07,-6.853530884e+01,
+5.282608696e+07,-6.889067078e+01,
+5.304347826e+07,-6.907279968e+01,
+5.326086957e+07,-6.911964417e+01,
+5.347826087e+07,-6.938887024e+01,
+5.369565217e+07,-6.959303284e+01,
+5.391304348e+07,-6.937073517e+01,
+5.413043478e+07,-6.984973145e+01,
+5.434782609e+07,-6.991232300e+01,
+5.456521739e+07,-7.005976868e+01,
+5.478260870e+07,-7.020423126e+01,
+5.500000000e+07,-7.022280884e+01,
+5.521739130e+07,-7.053702545e+01,
+5.543478261e+07,-7.054597473e+01,
+5.565217391e+07,-7.079428101e+01,
+5.586956522e+07,-7.066568756e+01,
+5.608695652e+07,-7.082044983e+01,
+5.630434783e+07,-7.113361359e+01,
+5.652173913e+07,-7.119931030e+01,
+5.673913043e+07,-7.145149231e+01,
+5.695652174e+07,-7.159675598e+01,
+5.717391304e+07,-7.178889465e+01,
+5.739130435e+07,-7.170100403e+01,
+5.760869565e+07,-7.207495880e+01,
+5.782608696e+07,-7.212962341e+01,
+5.804347826e+07,-7.227876282e+01,
+5.826086957e+07,-7.249772644e+01,
+5.847826087e+07,-7.241211700e+01,
+5.869565217e+07,-7.248704529e+01,
+5.891304348e+07,-7.281105042e+01,
+5.913043478e+07,-7.288719940e+01,
+5.934782609e+07,-7.291176605e+01,
+5.956521739e+07,-7.325691223e+01,
+5.978260870e+07,-7.324691010e+01,
+6.000000000e+07,-7.341608429e+01,
+6.021739130e+07,-7.356556702e+01,
+6.043478261e+07,-7.372367859e+01,
+6.065217391e+07,-7.393619537e+01,
+6.086956522e+07,-7.392738342e+01,
+6.108695652e+07,-7.408295441e+01,
+6.130434783e+07,-7.422825623e+01,
+6.152173913e+07,-7.430862427e+01,
+6.173913043e+07,-7.431981659e+01,
+6.195652174e+07,-7.464219666e+01,
+6.217391304e+07,-7.477046967e+01,
+6.239130435e+07,-7.486360931e+01,
+6.260869565e+07,-7.504244995e+01,
+6.282608696e+07,-7.501682281e+01,
+6.304347826e+07,-7.533963776e+01,
+6.326086957e+07,-7.540815735e+01,
+6.347826087e+07,-7.540245056e+01,
+6.369565217e+07,-7.563063812e+01,
+6.391304348e+07,-7.580457306e+01,
+6.413043478e+07,-7.609468842e+01,
+6.434782609e+07,-7.611428070e+01,
+6.456521739e+07,-7.611531830e+01,
+6.478260870e+07,-7.662957001e+01,
+6.500000000e+07,-7.650446320e+01,
+6.521739130e+07,-7.682645416e+01,
+6.543478261e+07,-7.688597870e+01,
+6.565217391e+07,-7.694001007e+01,
+6.586956522e+07,-7.699700928e+01,
+6.608695652e+07,-7.706738281e+01,
+6.630434783e+07,-7.743813324e+01,
+6.652173913e+07,-7.747317505e+01,
+6.673913043e+07,-7.773994446e+01,
+6.695652174e+07,-7.774835968e+01,
+6.717391304e+07,-7.791216278e+01,
+6.739130435e+07,-7.792420959e+01,
+6.760869565e+07,-7.787945557e+01,
+6.782608696e+07,-7.823171997e+01,
+6.804347826e+07,-7.820477295e+01,
+6.826086957e+07,-7.831690979e+01,
+6.847826087e+07,-7.868510437e+01,
+6.869565217e+07,-7.873330688e+01,
+6.891304348e+07,-7.876765442e+01,
+6.913043478e+07,-7.884554291e+01,
+6.934782609e+07,-7.920742798e+01,
+6.956521739e+07,-7.898495483e+01,
+6.978260870e+07,-7.923059845e+01,
+7.000000000e+07,-7.912749481e+01,
+7.021739130e+07,-7.933836365e+01,
+7.043478261e+07,-7.943618774e+01,
+7.065217391e+07,-7.949842834e+01,
+7.086956522e+07,-7.956017303e+01,
+7.108695652e+07,-7.988551331e+01,
+7.130434783e+07,-8.016796112e+01,
+7.152173913e+07,-8.006421661e+01,
+7.173913043e+07,-8.024181366e+01,
+7.195652174e+07,-8.027136230e+01,
+7.217391304e+07,-8.035287476e+01,
+7.239130435e+07,-8.064800262e+01,
+7.260869565e+07,-8.083056641e+01,
+7.282608696e+07,-8.080276489e+01,
+7.304347826e+07,-8.093190765e+01,
+7.326086957e+07,-8.104396057e+01,
+7.347826087e+07,-8.105708313e+01,
+7.369565217e+07,-8.135514832e+01,
+7.391304348e+07,-8.144242096e+01,
+7.413043478e+07,-8.112351990e+01,
+7.434782609e+07,-8.144087219e+01,
+7.456521739e+07,-8.171067810e+01,
+7.478260870e+07,-8.175090027e+01,
+7.500000000e+07,-8.178611755e+01,
+7.521739130e+07,-8.202266693e+01,
+7.543478261e+07,-8.211683655e+01,
+7.565217391e+07,-8.202919006e+01,
+7.586956522e+07,-8.229116058e+01,
+7.608695652e+07,-8.234965515e+01,
+7.630434783e+07,-8.224899292e+01,
+7.652173913e+07,-8.244935608e+01,
+7.673913043e+07,-8.262815094e+01,
+7.695652174e+07,-8.244948578e+01,
+7.717391304e+07,-8.262462616e+01,
+7.739130435e+07,-8.274880219e+01,
+7.760869565e+07,-8.286393738e+01,
+7.782608696e+07,-8.290641785e+01,
+7.804347826e+07,-8.324608612e+01,
+7.826086957e+07,-8.297746277e+01,
+7.847826087e+07,-8.317185211e+01,
+7.869565217e+07,-8.311293793e+01,
+7.891304348e+07,-8.334593964e+01,
+7.913043478e+07,-8.330598450e+01,
+7.934782609e+07,-8.345835114e+01,
+7.956521739e+07,-8.341285706e+01,
+7.978260870e+07,-8.362658691e+01,
+8.000000000e+07,-8.366990662e+01,
+8.021739130e+07,-8.381465149e+01,
+8.043478261e+07,-8.370487213e+01,
+8.065217391e+07,-8.382067108e+01,
+8.086956522e+07,-8.378684235e+01,
+8.108695652e+07,-8.387128448e+01,
+8.130434783e+07,-8.410857391e+01,
+8.152173913e+07,-8.419898987e+01,
+8.173913043e+07,-8.408279419e+01,
+8.195652174e+07,-8.434657288e+01,
+8.217391304e+07,-8.418797302e+01,
+8.239130435e+07,-8.446747589e+01,
+8.260869565e+07,-8.421792603e+01,
+8.282608696e+07,-8.439256287e+01,
+8.304347826e+07,-8.444862366e+01,
+8.326086957e+07,-8.454891205e+01,
+8.347826087e+07,-8.460788727e+01,
+8.369565217e+07,-8.474920654e+01,
+8.391304348e+07,-8.468044281e+01,
+8.413043478e+07,-8.482915497e+01,
+8.434782609e+07,-8.479344940e+01,
+8.456521739e+07,-8.492253876e+01,
+8.478260870e+07,-8.486773682e+01,
+8.500000000e+07,-8.506074524e+01,
+8.521739130e+07,-8.502778625e+01,
+8.543478261e+07,-8.490460968e+01,
+8.565217391e+07,-8.521611023e+01,
+8.586956522e+07,-8.520240784e+01,
+8.608695652e+07,-8.521553040e+01,
+8.630434783e+07,-8.532907867e+01,
+8.652173913e+07,-8.557505798e+01,
+8.673913043e+07,-8.510869598e+01,
+8.695652174e+07,-8.533420563e+01,
+8.717391304e+07,-8.561579132e+01,
+8.739130435e+07,-8.570271301e+01,
+8.760869565e+07,-8.554714203e+01,
+8.782608696e+07,-8.572848511e+01,
+8.804347826e+07,-8.552439117e+01,
+8.826086957e+07,-8.483695984e+01,
+8.847826087e+07,-8.359349823e+01,
+8.869565217e+07,-8.238667297e+01,
+8.891304348e+07,-8.139395905e+01,
+8.913043478e+07,-8.101575470e+01,
+8.934782609e+07,-8.103591156e+01,
+8.956521739e+07,-8.093579102e+01,
+8.978260870e+07,-8.047135925e+01,
+9.000000000e+07,-8.067815399e+01,
+9.021739130e+07,-8.163459778e+01,
+9.043478261e+07,-8.307302856e+01,
+9.065217391e+07,-8.422941589e+01,
+9.086956522e+07,-8.507575989e+01,
+9.108695652e+07,-8.572566223e+01,
+9.130434783e+07,-8.622810364e+01,
+9.152173913e+07,-8.661629486e+01,
+9.173913043e+07,-8.662449646e+01,
+9.195652174e+07,-8.685578156e+01,
+9.217391304e+07,-8.680314636e+01,
+9.239130435e+07,-8.693991852e+01,
+9.260869565e+07,-8.692947388e+01,
+9.282608696e+07,-8.715462494e+01,
+9.304347826e+07,-8.705687714e+01,
+9.326086957e+07,-8.702609253e+01,
+9.347826087e+07,-8.702906799e+01,
+9.369565217e+07,-8.733809662e+01,
+9.391304348e+07,-8.730948639e+01,
+9.413043478e+07,-8.724440002e+01,
