Machine Module,N9343C,CN0605A298
+5.391304348e+07,-7.961204529e+01,
+5.413043478e+07,-7.968879700e+01,
+5.434782609e+07,-7.985713959e+01,
+5.456521739e+07,-8.012782288e+01,
+5.478260870e+07,-8.005372620e+01,
+5.500000000e+07,-8.019664764e+01,
+5.521739130e+07,-8.043540955e+01,
+5.543478261e+07,-8.040201569e+01,
+5.565217391e+07,-8.056510925e+01,
+5.586956522e+07,-8.069227600e+01,
+5.608695652e+07,-8.080020142e+01,
+5.630434783e+07,-8.078346252e+01,
+5.652173913e+07,-8.098652649e+01,
+5.673913043e+07,-8.128401184e+01,
+5.695652174e+07,-8.116413879e+01,
+5.717391304e+07,-8.141892242e+01,
+5.739130435e+07,-8.128242493e+01,
+5.760869565e+07,-8.166648865e+01,
+5.782608696e+07,-8.205671692e+01,
+5.804347826e+07,-8.178422546e+01,
+5.826086957e+07,-8.200910950e+01,
+5.847826087e+07,-8.208003235e+01,
+5.869565217e+07,-8.224547577e+01,
+5.891304348e+07,-8.248303223e+01,
+5.913043478e+07,-8.259703827e+01,
+5.934782609e+07,-8.262258148e+01,
+5.956521739e+07,-8.267104340e+01,
+5.978260870e+07,-8.308323669e+01,
+6.000000000e+07,-8.322883606e+01,
+6.021739130e+07,-8.280125427e+01,
+6.043478261e+07,-8.295204163e+01,
+6.065217391e+07,-8.338010406e+01,
+6.086956522e+07,-8.342594147e+01,
+6.108695652e+07,-8.344139099e+01,
+6.130434783e+07,-8.345404816e+01,
+6.152173913e+07,-8.363794708e+01,
+6.173913043e+07,-8.343872070e+01,
+6.195652174e+07,-8.344348145e+01,
+6.217391304e+07,-8.324586487e+01,
+6.239130435e+07,-8.347915649e+01,
+6.260869565e+07,-8.336650085e+01,
+6.282608696e+07,-8.376165771e+01,
+6.304347826e+07,-8.366397095e+01,
+6.326086957e+07,-8.392862701e+01,
+6.347826087e+07,-8.364050293e+01,
+6.369565217e+07,-8.422787476e+01,
+6.391304348e+07,-8.411190033e+01,
+6.413043478e+07,-8.455379486e+01,
+6.434782609e+07,-8.483189392e+01,
+6.456521739e+07,-8.497894287e+01,
+6.478260870e+07,-8.513336182e+01,
+6.500000000e+07,-8.511140442e+01,
+6.521739130e+07,-8.522189331e+01,
+6.543478261e+07,-8.541322327e+01,
+6.565217391e+07,-8.551705933e+01,
+6.586956522e+07,-8.608193207e+01,
+6.608695652e+07,-8.624681854e+01,
+6.630434783e+07,-8.660371399e+01,
+6.652173913e+07,-8.667555237e+01,
+6.673913043e+07,-8.670767975e+01,
+6.695652174e+07,-8.683634949e+01,
+6.717391304e+07,-8.690224457e+01,
+6.739130435e+07,-8.716545105e+01,
+6.760869565e+07,-8.718620300e+01,
+6.782608696e+07,-8.694399261e+01,
+6.804347826e+07,-8.711230469e+01,
