Machine Module,N9343C,CN0605A298
+2.326086957e+07,-6.429003906e+01,
+2.347826087e+07,-6.433992004e+01,
+2.369565217e+07,-6.424444580e+01,
+2.391304348e+07,-6.424283600e+01,
+2.413043478e+07,-6.442670441e+01,
+2.434782609e+07,-6.433798981e+01,
+2.456521739e+07,-6.442126465e+01,
+2.478260870e+07,-6.443420410e+01,
+2.500000000e+07,-6.434424591e+01,
+2.521739130e+07,-6.444883728e+01,
+2.543478261e+07,-6.427040100e+01,
+2.565217391e+07,-6.429946899e+01,
+2.586956522e+07,-6.434544373e+01,
+2.608695652e+07,-6.443706512e+01,
+2.630434783e+07,-6.439311218e+01,
+2.652173913e+07,-6.442256165e+01,
+2.673913043e+07,-6.430638123e+01,
+2.695652174e+07,-6.430818176e+01,
+2.717391304e+07,-6.430034637e+01,
+2.739130435e+07,-6.427759552e+01,
+2.760869565e+07,-6.428179932e+01,
+2.782608696e+07,-6.431183624e+01,
+2.804347826e+07,-6.436473846e+01,
+2.826086957e+07,-6.409391022e+01,
+2.847826087e+07,-6.427790833e+01,
+2.869565217e+07,-6.446050262e+01,
+2.891304348e+07,-6.420980835e+01,
+2.913043478e+07,-6.416670990e+01,
+2.934782609e+07,-6.434274292e+01,
+2.956521739e+07,-6.425394440e+01,
+2.978260870e+07,-6.455476379e+01,
+3.000000000e+07,-6.463200378e+01,
+3.021739130e+07,-6.443872070e+01,
+3.043478261e+07,-6.435784912e+01,
+3.065217391e+07,-6.431692505e+01,
+3.086956522e+07,-6.440351105e+01,
+3.108695652e+07,-6.431697845e+01,
+3.130434783e+07,-6.440502930e+01,
+3.152173913e+07,-6.442231750e+01,
+3.173913043e+07,-6.441804504e+01,
+3.195652174e+07,-6.442051697e+01,
+3.217391304e+07,-6.444526672e+01,
+3.239130435e+07,-6.425741577e+01,
+3.260869565e+07,-6.442192078e+01,
+3.282608696e+07,-6.459365845e+01,
+3.304347826e+07,-6.439863586e+01,
+3.326086957e+07,-6.423992920e+01,
+3.347826087e+07,-6.458188629e+01,
+3.369565217e+07,-6.431483459e+01,
+3.391304348e+07,-6.432315826e+01,
+3.413043478e+07,-6.444155884e+01,
+3.434782609e+07,-6.439367676e+01,
+3.456521739e+07,-6.450812531e+01,
+3.478260870e+07,-6.436731720e+01,
+3.500000000e+07,-6.444702148e+01,
+3.521739130e+07,-6.446383667e+01,
+3.543478261e+07,-6.439679718e+01,
+3.565217391e+07,-6.460068512e+01,
+3.586956522e+07,-6.476966095e+01,
+3.608695652e+07,-6.449620056e+01,
+3.630434783e+07,-6.444426727e+01,
+3.652173913e+07,-6.468788910e+01,
+3.673913043e+07,-6.480775452e+01,
+3.695652174e+07,-6.459716034e+01,
+3.717391304e+07,-6.466255188e+01,
+3.739130435e+07,-6.444760895e+01,
+3.760869565e+07,-6.467768860e+01,
+3.782608696e+07,-6.460739899e+01,
+3.804347826e+07,-6.457138824e+01,
+3.826086957e+07,-6.467399597e+01,
+3.847826087e+07,-6.494001770e+01,
+3.869565217e+07,-6.450571442e+01,
+3.891304348e+07,-6.457502747e+01,
+3.913043478e+07,-6.462501526e+01,
+3.934782609e+07,-6.476222229e+01,
+3.956521739e+07,-6.478304291e+01,
+3.978260870e+07,-6.492397308e+01,
+4.000000000e+07,-6.484567261e+01,
+4.021739130e+07,-6.473771667e+01,
+4.043478261e+07,-6.486564636e+01,
+4.065217391e+07,-6.470433044e+01,
+4.086956522e+07,-6.478393555e+01,
+4.108695652e+07,-6.483555603e+01,
+4.130434783e+07,-6.498002625e+01,
+4.152173913e+07,-6.492859650e+01,
+4.173913043e+07,-6.511061096e+01,
+4.195652174e+07,-6.497834015e+01,
+4.217391304e+07,-6.504804230e+01,
+4.239130435e+07,-6.515851593e+01,
+4.260869565e+07,-6.514721680e+01,
+4.282608696e+07,-6.520701599e+01,
+4.304347826e+07,-6.507813263e+01,
+4.326086957e+07,-6.506484985e+01,
+4.347826087e+07,-6.521741486e+01,
+4.369565217e+07,-6.529859924e+01,
+4.391304348e+07,-6.548858643e+01,
+4.413043478e+07,-6.531554413e+01,
+4.434782609e+07,-6.530378723e+01,
+4.456521739e+07,-6.540972900e+01,
+4.478260870e+07,-6.556578064e+01,
+4.500000000e+07,-6.556375122e+01,
+4.521739130e+07,-6.533934784e+01,
+4.543478261e+07,-6.559306335e+01,
+4.565217391e+07,-6.576058197e+01,
+4.586956522e+07,-6.578574371e+01,
+4.608695652e+07,-6.608261871e+01,
+4.630434783e+07,-6.592646790e+01,
+4.652173913e+07,-6.599853516e+01,
+4.673913043e+07,-6.608601379e+01,
+4.695652174e+07,-6.640891266e+01,
+4.717391304e+07,-6.605198669e+01,
+4.739130435e+07,-6.593392944e+01,
+4.760869565e+07,-6.636000061e+01,
+4.782608696e+07,-6.639414978e+01,
+4.804347826e+07,-6.660737610e+01,
+4.826086957e+07,-6.646932983e+01,
+4.847826087e+07,-6.663616180e+01,
+4.869565217e+07,-6.672257233e+01,
+4.891304348e+07,-6.693125916e+01,
+4.913043478e+07,-6.655156708e+01,
+4.934782609e+07,-6.684728241e+01,
+4.956521739e+07,-6.677764893e+01,
+4.978260870e+07,-6.708300781e+01,
+5.000000000e+07,-6.695771027e+01,
+5.021739130e+07,-6.723042297e+01,
+5.043478261e+07,-6.745566559e+01,
+5.065217391e+07,-6.732009888e+01,
+5.086956522e+07,-6.723157501e+01,
+5.108695652e+07,-6.755496979e+01,
+5.130434783e+07,-6.772572327e+01,
+5.152173913e+07,-6.775401306e+01,
+5.173913043e+07,-6.789936829e+01,
+5.195652174e+07,-6.806773376e+01,
+5.217391304e+07,-6.817591858e+01,
+5.239130435e+07,-6.814352417e+01,
+5.260869565e+07,-6.840147400e+01,
+5.282608696e+07,-6.868244171e+01,
+5.304347826e+07,-6.885669708e+01,
+5.326086957e+07,-6.881049347e+01,
+5.347826087e+07,-6.895411682e+01,
+5.369565217e+07,-6.921954346e+01,
+5.391304348e+07,-6.921543121e+01,
+5.413043478e+07,-6.943772888e+01,
+5.434782609e+07,-6.956010437e+01,
+5.456521739e+07,-6.961212921e+01,
+5.478260870e+07,-6.994084167e+01,
+5.500000000e+07,-7.007308960e+01,
+5.521739130e+07,-7.012193298e+01,
+5.543478261e+07,-7.028168488e+01,
+5.565217391e+07,-7.044424438e+01,
+5.586956522e+07,-7.000797272e+01,
+5.608695652e+07,-7.062347412e+01,
+5.630434783e+07,-7.070000458e+01,
+5.652173913e+07,-7.065244293e+01,
+5.673913043e+07,-7.068535614e+01,
+5.695652174e+07,-7.095613098e+01,
+5.717391304e+07,-7.111906433e+01,
+5.739130435e+07,-7.111097717e+01,
+5.760869565e+07,-7.124338531e+01,
+5.782608696e+07,-7.116394043e+01,
+5.804347826e+07,-7.156690216e+01,
+5.826086957e+07,-7.137348175e+01,
+5.847826087e+07,-7.153630066e+01,
+5.869565217e+07,-7.163065338e+01,
+5.891304348e+07,-7.155801392e+01,
+5.913043478e+07,-7.179570007e+01,
+5.934782609e+07,-7.186717987e+01,
+5.956521739e+07,-7.198915100e+01,
+5.978260870e+07,-7.187934875e+01,
+6.000000000e+07,-7.213227081e+01,
+6.021739130e+07,-7.204682922e+01,
+6.043478261e+07,-7.212474060e+01,
+6.065217391e+07,-7.243437195e+01,
+6.086956522e+07,-7.242905426e+01,
+6.108695652e+07,-7.262792206e+01,
+6.130434783e+07,-7.312483978e+01,
+6.152173913e+07,-7.305634308e+01,
+6.173913043e+07,-7.317974091e+01,
+6.195652174e+07,-7.327939606e+01,
+6.217391304e+07,-7.326065826e+01,
+6.239130435e+07,-7.331283569e+01,
+6.260869565e+07,-7.380349731e+01,
+6.282608696e+07,-7.386950684e+01,
+6.304347826e+07,-7.436918640e+01,
+6.326086957e+07,-7.436836243e+01,
+6.347826087e+07,-7.459881592e+01,
+6.369565217e+07,-7.493609619e+01,
+6.391304348e+07,-7.486575317e+01,
+6.413043478e+07,-7.499217987e+01,
+6.434782609e+07,-7.488899994e+01,
+6.456521739e+07,-7.530713654e+01,
+6.478260870e+07,-7.555014038e+01,
+6.500000000e+07,-7.548456573e+01,
+6.521739130e+07,-7.552150726e+01,
+6.543478261e+07,-7.561643982e+01,
+6.565217391e+07,-7.584780884e+01,
+6.586956522e+07,-7.604592896e+01,
+6.608695652e+07,-7.639251709e+01,
+6.630434783e+07,-7.662715149e+01,
+6.652173913e+07,-7.679724884e+01,
+6.673913043e+07,-7.682542419e+01,
+6.695652174e+07,-7.728298187e+01,
+6.717391304e+07,-7.731027985e+01,
+6.739130435e+07,-7.725372314e+01,
+6.760869565e+07,-7.753219604e+01,
+6.782608696e+07,-7.762666321e+01,
+6.804347826e+07,-7.755192566e+01,
+6.826086957e+07,-7.784722900e+01,
+6.847826087e+07,-7.812461853e+01,
+6.869565217e+07,-7.813851166e+01,
+6.891304348e+07,-7.824382782e+01,
+6.913043478e+07,-7.842579651e+01,
+6.934782609e+07,-7.841921234e+01,
+6.956521739e+07,-7.864904022e+01,
+6.978260870e+07,-7.858896637e+01,
+7.000000000e+07,-7.866209412e+01,
+7.021739130e+07,-7.869406891e+01,
+7.043478261e+07,-7.886550903e+01,
+7.065217391e+07,-7.927926636e+01,
+7.086956522e+07,-7.941971588e+01,
+7.108695652e+07,-7.962961578e+01,
+7.130434783e+07,-7.977426147e+01,
+7.152173913e+07,-7.989533234e+01,
+7.173913043e+07,-8.001726532e+01,
+7.195652174e+07,-8.007032776e+01,
+7.217391304e+07,-8.041979980e+01,
+7.239130435e+07,-8.043025208e+01,
+7.260869565e+07,-8.044966125e+01,
+7.282608696e+07,-8.047460938e+01,
+7.304347826e+07,-8.093393707e+01,
+7.326086957e+07,-8.085797882e+01,
+7.347826087e+07,-8.073933411e+01,
+7.369565217e+07,-8.095720673e+01,
+7.391304348e+07,-8.111252594e+01,
+7.413043478e+07,-8.124018860e+01,
+7.434782609e+07,-8.135695648e+01,
+7.456521739e+07,-8.127483368e+01,
+7.478260870e+07,-8.149793243e+01,
+7.500000000e+07,-8.154563904e+01,
+7.521739130e+07,-8.187129211e+01,
+7.543478261e+07,-8.194018555e+01,
+7.565217391e+07,-8.181229401e+01,
+7.586956522e+07,-8.215846252e+01,
+7.608695652e+07,-8.191148376e+01,
+7.630434783e+07,-8.217173004e+01,
+7.652173913e+07,-8.223512268e+01,
+7.673913043e+07,-8.241943359e+01,
+7.695652174e+07,-8.238378906e+01,
+7.717391304e+07,-8.231541443e+01,
+7.739130435e+07,-8.238841248e+01,
+7.760869565e+07,-8.256440735e+01,
+7.782608696e+07,-8.231428528e+01,
+7.804347826e+07,-8.247980499e+01,
+7.826086957e+07,-8.260408783e+01,
+7.847826087e+07,-8.269873047e+01,
+7.869565217e+07,-8.274273682e+01,
+7.891304348e+07,-8.271862793e+01,
+7.913043478e+07,-8.271148682e+01,
+7.934782609e+07,-8.272165680e+01,
+7.956521739e+07,-8.266202545e+01,
+7.978260870e+07,-8.299465942e+01,
+8.000000000e+07,-8.274012756e+01,
+8.021739130e+07,-8.296266174e+01,
+8.043478261e+07,-8.281269836e+01,
+8.065217391e+07,-8.282928467e+01,
+8.086956522e+07,-8.307545471e+01,
+8.108695652e+07,-8.300447845e+01,
+8.130434783e+07,-8.295945740e+01,
+8.152173913e+07,-8.332810974e+01,
+8.173913043e+07,-8.329808807e+01,
+8.195652174e+07,-8.341446686e+01,
+8.217391304e+07,-8.321820831e+01,
+8.239130435e+07,-8.335712433e+01,
+8.260869565e+07,-8.333840942e+01,
+8.282608696e+07,-8.351002502e+01,
+8.304347826e+07,-8.362803650e+01,
+8.326086957e+07,-8.362384796e+01,
+8.347826087e+07,-8.347487640e+01,
+8.369565217e+07,-8.361743927e+01,
+8.391304348e+07,-8.371363831e+01,
+8.413043478e+07,-8.376631165e+01,
+8.434782609e+07,-8.402326965e+01,
+8.456521739e+07,-8.390338135e+01,
+8.478260870e+07,-8.424401093e+01,
+8.500000000e+07,-8.402572632e+01,
+8.521739130e+07,-8.418795776e+01,
+8.543478261e+07,-8.426353455e+01,
+8.565217391e+07,-8.440442657e+01,
+8.586956522e+07,-8.435923004e+01,
+8.608695652e+07,-8.423251343e+01,
+8.630434783e+07,-8.441881561e+01,
+8.652173913e+07,-8.466697693e+01,
+8.673913043e+07,-8.457603455e+01,
+8.695652174e+07,-8.461873627e+01,
+8.717391304e+07,-8.473133850e+01,
+8.739130435e+07,-8.491851807e+01,
+8.760869565e+07,-8.475318909e+01,
+8.782608696e+07,-8.483245850e+01,
+8.804347826e+07,-8.452893829e+01,
+8.826086957e+07,-8.369038391e+01,
+8.847826087e+07,-8.219078827e+01,
+8.869565217e+07,-8.044528961e+01,
+8.891304348e+07,-7.932691956e+01,
+8.913043478e+07,-7.900956726e+01,
+8.934782609e+07,-7.974515533e+01,
+8.956521739e+07,-8.020158386e+01,
+8.978260870e+07,-8.065409851e+01,
+9.000000000e+07,-8.113168335e+01,
+9.021739130e+07,-8.191495514e+01,
+9.043478261e+07,-8.262589264e+01,
+9.065217391e+07,-8.356111908e+01,
+9.086956522e+07,-8.395993805e+01,
+9.108695652e+07,-8.487894440e+01,
+9.130434783e+07,-8.546779633e+01,
+9.152173913e+07,-8.615777588e+01,
+9.173913043e+07,-8.623053741e+01,
+9.195652174e+07,-8.621219635e+01,
+9.217391304e+07,-8.606800842e+01,
+9.239130435e+07,-8.625486755e+01,
+9.260869565e+07,-8.631242371e+01,
+9.282608696e+07,-8.659942627e+01,
+9.304347826e+07,-8.655505371e+01,
+9.326086957e+07,-8.652445221e+01,
+9.347826087e+07,-8.675679016e+01,
+9.369565217e+07,-8.656166077e+01,
+9.391304348e+07,-8.676742554e+01,
+9.413043478e+07,-8.622004700e+01,
+9.434782609e+07,-8.626669312e+01,
+9.456521739e+07,-8.552287292e+01,
+9.478260870e+07,-8.527210236e+01,
+9.500000000e+07,-8.530293274e+01,
+9.521739130e+07,-8.568470001e+01,
+9.543478261e+07,-8.632700348e+01,
+9.565217391e+07,-8.679762268e+01,
+9.586956522e+07,-8.684452057e+01,
+9.608695652e+07,-8.695280457e+01,
+9.630434783e+07,-8.696682739e+01,
+9.652173913e+07,-8.713584900e+01,
+9.673913043e+07,-8.690379333e+01,
+9.695652174e+07,-8.723838806e+01,
+9.717391304e+07,-8.738799286e+01,
+9.739130435e+07,-8.729544067e+01,
+9.760869565e+07,-8.728575134e+01,
+9.782608696e+07,-8.700810242e+01,
+9.804347826e+07,-8.733766937e+01,
+9.826086957e+07,-8.742996216e+01,
+9.847826087e+07,-8.703348541e+01,
+9.869565217e+07,-8.665322876e+01,
+9.891304348e+07,-8.641320801e+01,
+9.913043478e+07,-8.644502258e+01,
+9.934782609e+07,-8.667810059e+01,
+9.956521739e+07,-8.692972565e+01,
+9.978260870e+07,-8.740388489e+01,
+1.000000000e+08,-8.767485809e+01,
