Machine Module,N9343C,CN0605A298
+2.326086957e+07,-6.252098465e+01,
+2.347826087e+07,-6.261472702e+01,
+2.369565217e+07,-6.245269012e+01,
+2.391304348e+07,-6.275269699e+01,
+2.413043478e+07,-6.280593872e+01,
+2.434782609e+07,-6.286526489e+01,
+2.456521739e+07,-6.270491791e+01,
+2.478260870e+07,-6.278060150e+01,
+2.500000000e+07,-6.274526215e+01,
+2.521739130e+07,-6.258022308e+01,
+2.543478261e+07,-6.275867462e+01,
+2.565217391e+07,-6.269543457e+01,
+2.586956522e+07,-6.264019775e+01,
+2.608695652e+07,-6.273865509e+01,
+2.630434783e+07,-6.282607269e+01,
+2.652173913e+07,-6.280261230e+01,
+2.673913043e+07,-6.305693817e+01,
+2.695652174e+07,-6.300654984e+01,
+2.717391304e+07,-6.311203766e+01,
+2.739130435e+07,-6.300197601e+01,
+2.760869565e+07,-6.283485794e+01,
+2.782608696e+07,-6.303311920e+01,
+2.804347826e+07,-6.306107330e+01,
+2.826086957e+07,-6.312601471e+01,
+2.847826087e+07,-6.289567184e+01,
+2.869565217e+07,-6.313562012e+01,
+2.891304348e+07,-6.308585358e+01,
+2.913043478e+07,-6.286376953e+01,
+2.934782609e+07,-6.307857132e+01,
+2.956521739e+07,-6.298944855e+01,
+2.978260870e+07,-6.306384277e+01,
+3.000000000e+07,-6.292429352e+01,
+3.021739130e+07,-6.323871994e+01,
+3.043478261e+07,-6.316559982e+01,
+3.065217391e+07,-6.316685104e+01,
+3.086956522e+07,-6.313184738e+01,
+3.108695652e+07,-6.304549408e+01,
+3.130434783e+07,-6.314080048e+01,
+3.152173913e+07,-6.316350555e+01,
+3.173913043e+07,-6.300710297e+01,
+3.195652174e+07,-6.328954315e+01,
+3.217391304e+07,-6.310150146e+01,
+3.239130435e+07,-6.323026276e+01,
+3.260869565e+07,-6.329910278e+01,
+3.282608696e+07,-6.291060257e+01,
+3.304347826e+07,-6.303512573e+01,
+3.326086957e+07,-6.318077850e+01,
+3.347826087e+07,-6.335341263e+01,
+3.369565217e+07,-6.317061615e+01,
+3.391304348e+07,-6.314019012e+01,
+3.413043478e+07,-6.297209549e+01,
+3.434782609e+07,-6.304586029e+01,
+3.456521739e+07,-6.312529373e+01,
+3.478260870e+07,-6.332649994e+01,
+3.500000000e+07,-6.302305984e+01,
+3.521739130e+07,-6.320245361e+01,
+3.543478261e+07,-6.322235870e+01,
+3.565217391e+07,-6.330406952e+01,
+3.586956522e+07,-6.303442383e+01,
+3.608695652e+07,-6.311856842e+01,
+3.630434783e+07,-6.351492310e+01,
+3.652173913e+07,-6.321389771e+01,
+3.673913043e+07,-6.343415451e+01,
+3.695652174e+07,-6.356922150e+01,
+3.717391304e+07,-6.356060791e+01,
+3.739130435e+07,-6.357718658e+01,
+3.760869565e+07,-6.362986374e+01,
+3.782608696e+07,-6.350079346e+01,
+3.804347826e+07,-6.375194168e+01,
+3.826086957e+07,-6.361407471e+01,
+3.847826087e+07,-6.377799225e+01,
+3.869565217e+07,-6.369417572e+01,
+3.891304348e+07,-6.370861816e+01,
+3.913043478e+07,-6.381002808e+01,
+3.934782609e+07,-6.370425415e+01,
+3.956521739e+07,-6.373581696e+01,
+3.978260870e+07,-6.402317047e+01,
+4.000000000e+07,-6.398167801e+01,
+4.021739130e+07,-6.407183075e+01,
+4.043478261e+07,-6.390351105e+01,
+4.065217391e+07,-6.397280121e+01,
+4.086956522e+07,-6.408320618e+01,
+4.108695652e+07,-6.435503387e+01,
+4.130434783e+07,-6.428820038e+01,
+4.152173913e+07,-6.428620911e+01,
+4.173913043e+07,-6.421812439e+01,
+4.195652174e+07,-6.449591827e+01,
+4.217391304e+07,-6.491018677e+01,
+4.239130435e+07,-6.467557526e+01,
+4.260869565e+07,-6.454721069e+01,
+4.282608696e+07,-6.485688782e+01,
+4.304347826e+07,-6.499288940e+01,
+4.326086957e+07,-6.482977295e+01,
+4.347826087e+07,-6.503173828e+01,
+4.369565217e+07,-6.512504578e+01,
+4.391304348e+07,-6.516844177e+01,
+4.413043478e+07,-6.540242004e+01,
+4.434782609e+07,-6.566764069e+01,
+4.456521739e+07,-6.548266602e+01,
+4.478260870e+07,-6.546797180e+01,
+4.500000000e+07,-6.572336578e+01,
+4.521739130e+07,-6.623727417e+01,
+4.543478261e+07,-6.597808838e+01,
+4.565217391e+07,-6.599674988e+01,
+4.586956522e+07,-6.619872284e+01,
+4.608695652e+07,-6.640840912e+01,
+4.630434783e+07,-6.652400970e+01,
+4.652173913e+07,-6.652259064e+01,
+4.673913043e+07,-6.688486481e+01,
+4.695652174e+07,-6.680854797e+01,
+4.717391304e+07,-6.700093842e+01,
+4.739130435e+07,-6.710649109e+01,
+4.760869565e+07,-6.721538544e+01,
+4.782608696e+07,-6.709868622e+01,
+4.804347826e+07,-6.756140900e+01,
+4.826086957e+07,-6.745397949e+01,
+4.847826087e+07,-6.767624664e+01,
+4.869565217e+07,-6.758769226e+01,
+4.891304348e+07,-6.791769409e+01,
+4.913043478e+07,-6.785389709e+01,
+4.934782609e+07,-6.793983459e+01,
+4.956521739e+07,-6.840254211e+01,
+4.978260870e+07,-6.829606628e+01,
+5.000000000e+07,-6.831272888e+01,
+5.021739130e+07,-6.857365417e+01,
+5.043478261e+07,-6.855065155e+01,
+5.065217391e+07,-6.875926208e+01,
+5.086956522e+07,-6.878392029e+01,
+5.108695652e+07,-6.886161804e+01,
+5.130434783e+07,-6.918836975e+01,
+5.152173913e+07,-6.936416626e+01,
+5.173913043e+07,-6.961318207e+01,
+5.195652174e+07,-6.959693909e+01,
+5.217391304e+07,-6.971239471e+01,
+5.239130435e+07,-6.984112549e+01,
+5.260869565e+07,-6.991975403e+01,
+5.282608696e+07,-7.020930481e+01,
+5.304347826e+07,-7.035211182e+01,
+5.326086957e+07,-7.049213409e+01,
+5.347826087e+07,-7.053384399e+01,
+5.369565217e+07,-7.073964691e+01,
+5.391304348e+07,-7.082762146e+01,
+5.413043478e+07,-7.088565063e+01,
+5.434782609e+07,-7.109433746e+01,
+5.456521739e+07,-7.112195587e+01,
+5.478260870e+07,-7.158591461e+01,
+5.500000000e+07,-7.143433380e+01,
+5.521739130e+07,-7.174936676e+01,
+5.543478261e+07,-7.174276733e+01,
+5.565217391e+07,-7.171810150e+01,
+5.586956522e+07,-7.190797424e+01,
+5.608695652e+07,-7.198219299e+01,
+5.630434783e+07,-7.214048767e+01,
+5.652173913e+07,-7.227940369e+01,
+5.673913043e+07,-7.232066345e+01,
+5.695652174e+07,-7.252391815e+01,
+5.717391304e+07,-7.251401520e+01,
+5.739130435e+07,-7.295191956e+01,
+5.760869565e+07,-7.286389160e+01,
+5.782608696e+07,-7.294624329e+01,
+5.804347826e+07,-7.290164948e+01,
+5.826086957e+07,-7.325739288e+01,
+5.847826087e+07,-7.335424805e+01,
+5.869565217e+07,-7.372105408e+01,
+5.891304348e+07,-7.362376404e+01,
+5.913043478e+07,-7.404736328e+01,
+5.934782609e+07,-7.383586121e+01,
+5.956521739e+07,-7.379543304e+01,
+5.978260870e+07,-7.408182526e+01,
+6.000000000e+07,-7.405075836e+01,
+6.021739130e+07,-7.411251831e+01,
+6.043478261e+07,-7.400017548e+01,
+6.065217391e+07,-7.424045563e+01,
+6.086956522e+07,-7.419359589e+01,
+6.108695652e+07,-7.450376129e+01,
+6.130434783e+07,-7.480458832e+01,
+6.152173913e+07,-7.470031738e+01,
+6.173913043e+07,-7.509986877e+01,
+6.195652174e+07,-7.509133148e+01,
+6.217391304e+07,-7.513403320e+01,
+6.239130435e+07,-7.529950714e+01,
+6.260869565e+07,-7.521805573e+01,
+6.282608696e+07,-7.566898346e+01,
+6.304347826e+07,-7.546473694e+01,
+6.326086957e+07,-7.557197571e+01,
+6.347826087e+07,-7.554351044e+01,
+6.369565217e+07,-7.583519745e+01,
+6.391304348e+07,-7.590077972e+01,
+6.413043478e+07,-7.603842926e+01,
+6.434782609e+07,-7.624643707e+01,
+6.456521739e+07,-7.645877075e+01,
+6.478260870e+07,-7.654616547e+01,
+6.500000000e+07,-7.648087311e+01,
+6.521739130e+07,-7.673306274e+01,
+6.543478261e+07,-7.673004150e+01,
+6.565217391e+07,-7.703939819e+01,
+6.586956522e+07,-7.722535706e+01,
+6.608695652e+07,-7.720034027e+01,
+6.630434783e+07,-7.740760803e+01,
+6.652173913e+07,-7.760353851e+01,
+6.673913043e+07,-7.756077576e+01,
+6.695652174e+07,-7.769847870e+01,
+6.717391304e+07,-7.786180878e+01,
+6.739130435e+07,-7.805686951e+01,
+6.760869565e+07,-7.779660034e+01,
+6.782608696e+07,-7.795841980e+01,
+6.804347826e+07,-7.806354523e+01,
+6.826086957e+07,-7.832856750e+01,
+6.847826087e+07,-7.832144928e+01,
+6.869565217e+07,-7.852322388e+01,
+6.891304348e+07,-7.859770966e+01,
+6.913043478e+07,-7.860594177e+01,
+6.934782609e+07,-7.881050873e+01,
+6.956521739e+07,-7.846445465e+01,
+6.978260870e+07,-7.867870331e+01,
+7.000000000e+07,-7.845475769e+01,
+7.021739130e+07,-7.846401215e+01,
+7.043478261e+07,-7.868064880e+01,
+7.065217391e+07,-7.887562561e+01,
+7.086956522e+07,-7.933060455e+01,
+7.108695652e+07,-7.930839539e+01,
+7.130434783e+07,-7.934182739e+01,
+7.152173913e+07,-7.964402008e+01,
+7.173913043e+07,-7.955462646e+01,
+7.195652174e+07,-7.976499939e+01,
+7.217391304e+07,-7.999727631e+01,
+7.239130435e+07,-7.989884949e+01,
+7.260869565e+07,-7.991969299e+01,
+7.282608696e+07,-8.014883423e+01,
+7.304347826e+07,-8.023159027e+01,
+7.326086957e+07,-8.015315247e+01,
+7.347826087e+07,-8.030726624e+01,
+7.369565217e+07,-8.039322662e+01,
+7.391304348e+07,-8.057710266e+01,
+7.413043478e+07,-8.050070953e+01,
+7.434782609e+07,-8.083558655e+01,
+7.456521739e+07,-8.063164520e+01,
+7.478260870e+07,-8.088056183e+01,
+7.500000000e+07,-8.084934998e+01,
+7.521739130e+07,-8.097782898e+01,
+7.543478261e+07,-8.113474274e+01,
+7.565217391e+07,-8.133098602e+01,
+7.586956522e+07,-8.122041321e+01,
