Machine Module,N9343C,CN0605A298
MCU Version,A.06.27
DSP Version,A.05.02.02 SA
FPGA Version,A.02.80
07:13:08 07.10.2020
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),1.005100,MAN
Start Frequency,+0.000000000e+00
Stop Frequency,+1.000000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+06,MAN
VBW,+1.000000000e+06,AUTO
Sweep Type,Continuous
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-5.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Marker,Trace,Type,X Axis,Amplitude
M1,1,Frequency,5.00 MHz,-75.75 dBm
M2,1,Frequency,10.00 MHz,-72.31 dBm
M3,1,Frequency,20.00 MHz,-75.08 dBm
M4,1,Frequency,30.00 MHz,-75.38 dBm
M5,1,Frequency,40.00 MHz,-76.00 dBm
M6,1,Frequency,50.00 MHz,-78.58 dBm
CISPR Filter,Normal RBW,Dwell Time(s),0.500000,AUTO
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,20,
Trace Type,Clear Write,
Trace Detector,Average,
Trace Data
+0.000000000e+00,-1.198726082e+01,
+2.173913043e+05,-2.730405045e+01,
+4.347826087e+05,-2.995091248e+01,
+6.521739130e+05,-3.298036957e+01,
+8.695652174e+05,-3.706880951e+01,
+1.086956522e+06,-4.222373581e+01,
+1.304347826e+06,-4.848459625e+01,
+1.521739130e+06,-5.591187286e+01,
+1.739130435e+06,-6.303144073e+01,
+1.956521739e+06,-6.703396606e+01,
+2.173913043e+06,-6.881021118e+01,
+2.391304348e+06,-6.986331177e+01,
+2.608695652e+06,-7.180110931e+01,
+2.826086957e+06,-7.265325165e+01,
+3.043478261e+06,-7.267557526e+01,
+3.260869565e+06,-7.357324982e+01,
+3.478260870e+06,-7.402006531e+01,
+3.695652174e+06,-7.480640411e+01,
+3.913043478e+06,-7.563783264e+01,
+4.130434783e+06,-7.590253448e+01,
+4.347826087e+06,-7.598551941e+01,
+4.565217391e+06,-7.567588806e+01,
+4.782608696e+06,-7.567043304e+01,
+5.000000000e+06,-7.575098419e+01,
+5.217391304e+06,-7.554113007e+01,
+5.434782609e+06,-7.531770325e+01,
+5.652173913e+06,-7.542065430e+01,
+5.869565217e+06,-7.539725494e+01,
+6.086956522e+06,-7.543116760e+01,
+6.304347826e+06,-7.530484009e+01,
+6.521739130e+06,-7.494252014e+01,
+6.739130435e+06,-7.477260590e+01,
+6.956521739e+06,-7.435487366e+01,
+7.173913043e+06,-7.410492706e+01,
+7.391304348e+06,-7.392430115e+01,
+7.608695652e+06,-7.365332794e+01,
+7.826086957e+06,-7.383346558e+01,
+8.043478261e+06,-7.399970245e+01,
+8.260869565e+06,-7.367029572e+01,
+8.478260870e+06,-7.341316223e+01,
+8.695652174e+06,-7.331898499e+01,
+8.913043478e+06,-7.297286224e+01,
+9.130434783e+06,-7.262014771e+01,
+9.347826087e+06,-7.234309387e+01,
+9.565217391e+06,-7.226434326e+01,
+9.782608696e+06,-7.202724457e+01,
+1.000000000e+07,-7.230963135e+01,
+1.021739130e+07,-7.233305359e+01,
+1.043478261e+07,-7.251718140e+01,
+1.065217391e+07,-7.311575317e+01,
+1.086956522e+07,-7.257122803e+01,
+1.108695652e+07,-7.261768341e+01,
+1.130434783e+07,-7.254016113e+01,
+1.152173913e+07,-7.277525330e+01,
+1.173913043e+07,-7.292812347e+01,
+1.195652174e+07,-7.288464355e+01,
+1.217391304e+07,-7.348429871e+01,
+1.239130435e+07,-7.377034760e+01,
+1.260869565e+07,-7.399988556e+01,
+1.282608696e+07,-7.426300812e+01,
+1.304347826e+07,-7.448149109e+01,
+1.326086957e+07,-7.447216797e+01,
+1.347826087e+07,-7.427931976e+01,
+1.369565217e+07,-7.428464508e+01,
+1.391304348e+07,-7.424629974e+01,
+1.413043478e+07,-7.406533813e+01,
+1.434782609e+07,-7.392298889e+01,
+1.456521739e+07,-7.418013000e+01,
+1.478260870e+07,-7.450993347e+01,
+1.500000000e+07,-7.475303650e+01,
+1.521739130e+07,-7.488722229e+01,
+1.543478261e+07,-7.540695190e+01,
+1.565217391e+07,-7.540536499e+01,
+1.586956522e+07,-7.558887482e+01,
+1.608695652e+07,-7.544744873e+01,
+1.630434783e+07,-7.550095367e+01,
+1.652173913e+07,-7.561115265e+01,
+1.673913043e+07,-7.561513519e+01,
+1.695652174e+07,-7.553449249e+01,
+1.717391304e+07,-7.571272278e+01,
+1.739130435e+07,-7.590046692e+01,
+1.760869565e+07,-7.574477386e+01,
+1.782608696e+07,-7.586552429e+01,
+1.804347826e+07,-7.577449036e+01,
+1.826086957e+07,-7.579331970e+01,
+1.847826087e+07,-7.560297394e+01,
+1.869565217e+07,-7.563328552e+01,
+1.891304348e+07,-7.563471222e+01,
+1.913043478e+07,-7.552248383e+01,
+1.934782609e+07,-7.529277039e+01,
+1.956521739e+07,-7.538154602e+01,
+1.978260870e+07,-7.522433472e+01,
+2.000000000e+07,-7.508365631e+01,
+2.021739130e+07,-7.499058533e+01,
+2.043478261e+07,-7.501560974e+01,
+2.065217391e+07,-7.482650757e+01,
+2.086956522e+07,-7.425938416e+01,
+2.108695652e+07,-7.447318268e+01,
+2.130434783e+07,-7.464651489e+01,
+2.152173913e+07,-7.443794250e+01,
+2.173913043e+07,-7.440034485e+01,
+2.195652174e+07,-7.440058136e+01,
+2.217391304e+07,-7.467810822e+01,
+2.239130435e+07,-7.498189545e+01,
+2.260869565e+07,-7.514457703e+01,
+2.282608696e+07,-7.515356445e+01,
+2.304347826e+07,-7.523192596e+01,
+2.326086957e+07,-7.531634521e+01,
+2.347826087e+07,-7.530400085e+01,
+2.369565217e+07,-7.516129303e+01,
+2.391304348e+07,-7.518620300e+01,
+2.413043478e+07,-7.520532227e+01,
+2.434782609e+07,-7.521875763e+01,
+2.456521739e+07,-7.507295990e+01,
+2.478260870e+07,-7.504166412e+01,
+2.500000000e+07,-7.526964569e+01,
+2.521739130e+07,-7.515755463e+01,
+2.543478261e+07,-7.512358856e+01,
+2.565217391e+07,-7.524796295e+01,
+2.586956522e+07,-7.515824890e+01,
+2.608695652e+07,-7.520060730e+01,
+2.630434783e+07,-7.517815399e+01,
+2.652173913e+07,-7.511088562e+01,
+2.673913043e+07,-7.515259552e+01,
+2.695652174e+07,-7.520887756e+01,
+2.717391304e+07,-7.520317078e+01,
+2.739130435e+07,-7.516418457e+01,
+2.760869565e+07,-7.513920593e+01,
+2.782608696e+07,-7.499685669e+01,
+2.804347826e+07,-7.516189575e+01,
+2.826086957e+07,-7.523329163e+01,
+2.847826087e+07,-7.508547974e+01,
+2.869565217e+07,-7.515480804e+01,
+2.891304348e+07,-7.512003326e+01,
+2.913043478e+07,-7.507847595e+01,
+2.934782609e+07,-7.522378540e+01,
+2.956521739e+07,-7.536824036e+01,
+2.978260870e+07,-7.526397705e+01,
+3.000000000e+07,-7.537750244e+01,
+3.021739130e+07,-7.526707458e+01,
+3.043478261e+07,-7.548335266e+01,
+3.065217391e+07,-7.553211975e+01,
+3.086956522e+07,-7.533204651e+01,
+3.108695652e+07,-7.528126526e+01,
+3.130434783e+07,-7.522946930e+01,
+3.152173913e+07,-7.525328064e+01,
+3.173913043e+07,-7.541599274e+01,
+3.195652174e+07,-7.503040314e+01,
+3.217391304e+07,-7.546004486e+01,
+3.239130435e+07,-7.520059967e+01,
+3.260869565e+07,-7.536997986e+01,
+3.282608696e+07,-7.528669739e+01,
+3.304347826e+07,-7.521943665e+01,
+3.326086957e+07,-7.544543457e+01,
+3.347826087e+07,-7.538764191e+01,
+3.369565217e+07,-7.561784363e+01,
+3.391304348e+07,-7.548873138e+01,
+3.413043478e+07,-7.539546204e+01,
+3.434782609e+07,-7.540575409e+01,
+3.456521739e+07,-7.539315033e+01,
+3.478260870e+07,-7.522743988e+01,
+3.500000000e+07,-7.545378113e+01,
+3.521739130e+07,-7.540285492e+01,
+3.543478261e+07,-7.559017181e+01,
+3.565217391e+07,-7.535924530e+01,
+3.586956522e+07,-7.534355164e+01,
+3.608695652e+07,-7.552679443e+01,
+3.630434783e+07,-7.539701843e+01,
+3.652173913e+07,-7.557566833e+01,
+3.673913043e+07,-7.562233734e+01,
+3.695652174e+07,-7.546004486e+01,
