Machine Module,N9343C,CN0605A298
MCU Version,A.06.27
DSP Version,A.05.02.02 SA
FPGA Version,A.02.80
07:14:04 07.10.2020
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),1.005100,MAN
Start Frequency,+0.000000000e+00
Stop Frequency,+1.000000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+06,MAN
VBW,+1.000000000e+06,AUTO
Sweep Type,Continuous
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-5.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Marker,Trace,Type,X Axis,Amplitude
M1,1,Frequency,5.00 MHz,-65.63 dBm
M2,1,Frequency,10.00 MHz,-63.92 dBm
M3,1,Frequency,20.00 MHz,-64.32 dBm
M4,1,Frequency,30.00 MHz,-64.45 dBm
M5,1,Frequency,40.00 MHz,-64.87 dBm
M6,1,Frequency,50.00 MHz,-67.35 dBm
CISPR Filter,Normal RBW,Dwell Time(s),0.500000,AUTO
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,20,
Trace Type,Clear Write,
Trace Detector,Average,
Trace Data
+0.000000000e+00,-1.197865105e+01,
+2.173913043e+05,-2.729526901e+01,
+4.347826087e+05,-2.994227982e+01,
+6.521739130e+05,-3.297261047e+01,
+8.695652174e+05,-3.706063080e+01,
+1.086956522e+06,-4.220970917e+01,
+1.304347826e+06,-4.846141815e+01,
+1.521739130e+06,-5.576932526e+01,
+1.739130435e+06,-6.242448807e+01,
+1.956521739e+06,-6.545181274e+01,
+2.173913043e+06,-6.640081787e+01,
+2.391304348e+06,-6.643516541e+01,
+2.608695652e+06,-6.668962860e+01,
+2.826086957e+06,-6.671943665e+01,
+3.043478261e+06,-6.675508118e+01,
+3.260869565e+06,-6.678552246e+01,
+3.478260870e+06,-6.647016907e+01,
+3.695652174e+06,-6.626391602e+01,
+3.913043478e+06,-6.588722229e+01,
+4.130434783e+06,-6.587170410e+01,
+4.347826087e+06,-6.558725739e+01,
+4.565217391e+06,-6.551581573e+01,
+4.782608696e+06,-6.557508087e+01,
+5.000000000e+06,-6.562821198e+01,
+5.217391304e+06,-6.531462860e+01,
+5.434782609e+06,-6.538493347e+01,
+5.652173913e+06,-6.526203918e+01,
+5.869565217e+06,-6.516479492e+01,
+6.086956522e+06,-6.486922455e+01,
+6.304347826e+06,-6.479316711e+01,
+6.521739130e+06,-6.490281677e+01,
+6.739130435e+06,-6.476300049e+01,
+6.956521739e+06,-6.475417328e+01,
+7.173913043e+06,-6.475485992e+01,
+7.391304348e+06,-6.437868500e+01,
+7.608695652e+06,-6.441395569e+01,
+7.826086957e+06,-6.455820465e+01,
+8.043478261e+06,-6.454573059e+01,
+8.260869565e+06,-6.429438782e+01,
+8.478260870e+06,-6.463333130e+01,
+8.695652174e+06,-6.438681030e+01,
+8.913043478e+06,-6.436449432e+01,
+9.130434783e+06,-6.427513885e+01,
+9.347826087e+06,-6.416522980e+01,
+9.565217391e+06,-6.395235443e+01,
+9.782608696e+06,-6.409371185e+01,
+1.000000000e+07,-6.392167282e+01,
+1.021739130e+07,-6.428112793e+01,
+1.043478261e+07,-6.407038116e+01,
+1.065217391e+07,-6.424761200e+01,
+1.086956522e+07,-6.426971436e+01,
+1.108695652e+07,-6.402430725e+01,
+1.130434783e+07,-6.421639252e+01,
+1.152173913e+07,-6.403829193e+01,
+1.173913043e+07,-6.407337952e+01,
+1.195652174e+07,-6.419459534e+01,
+1.217391304e+07,-6.424697876e+01,
+1.239130435e+07,-6.423999786e+01,
+1.260869565e+07,-6.429684448e+01,
+1.282608696e+07,-6.426649475e+01,
+1.304347826e+07,-6.413430786e+01,
+1.326086957e+07,-6.377631378e+01,
+1.347826087e+07,-6.406184387e+01,
+1.369565217e+07,-6.362337112e+01,
+1.391304348e+07,-6.327246094e+01,
+1.413043478e+07,-6.330262375e+01,
+1.434782609e+07,-6.306738281e+01,
+1.456521739e+07,-6.321545410e+01,
+1.478260870e+07,-6.340567780e+01,
+1.500000000e+07,-6.378162384e+01,
+1.521739130e+07,-6.398746872e+01,
+1.543478261e+07,-6.406223297e+01,
+1.565217391e+07,-6.401337433e+01,
+1.586956522e+07,-6.431561279e+01,
+1.608695652e+07,-6.433547211e+01,
+1.630434783e+07,-6.424254608e+01,
+1.652173913e+07,-6.449356079e+01,
+1.673913043e+07,-6.454872894e+01,
+1.695652174e+07,-6.443165588e+01,
+1.717391304e+07,-6.452058411e+01,
+1.739130435e+07,-6.438899231e+01,
+1.760869565e+07,-6.448430634e+01,
+1.782608696e+07,-6.422564697e+01,
+1.804347826e+07,-6.441789246e+01,
+1.826086957e+07,-6.431105804e+01,
+1.847826087e+07,-6.452326965e+01,
+1.869565217e+07,-6.429103088e+01,
+1.891304348e+07,-6.445424652e+01,
+1.913043478e+07,-6.439131165e+01,
+1.934782609e+07,-6.439285278e+01,
+1.956521739e+07,-6.441975403e+01,
+1.978260870e+07,-6.427907562e+01,
+2.000000000e+07,-6.432051086e+01,
+2.021739130e+07,-6.431198883e+01,
+2.043478261e+07,-6.449469757e+01,
+2.065217391e+07,-6.432133484e+01,
+2.086956522e+07,-6.452715302e+01,
+2.108695652e+07,-6.447911835e+01,
+2.130434783e+07,-6.447576141e+01,
+2.152173913e+07,-6.437583923e+01,
+2.173913043e+07,-6.434400940e+01,
+2.195652174e+07,-6.439042664e+01,
+2.217391304e+07,-6.426325989e+01,
+2.239130435e+07,-6.433818054e+01,
+2.260869565e+07,-6.442210388e+01,
+2.282608696e+07,-6.438465881e+01,
+2.304347826e+07,-6.443309784e+01,
+2.326086957e+07,-6.433754730e+01,
+2.347826087e+07,-6.449159241e+01,
+2.369565217e+07,-6.430178833e+01,
+2.391304348e+07,-6.424152374e+01,
+2.413043478e+07,-6.415618134e+01,
+2.434782609e+07,-6.413796997e+01,
+2.456521739e+07,-6.425839233e+01,
+2.478260870e+07,-6.433074951e+01,
+2.500000000e+07,-6.418294525e+01,
+2.521739130e+07,-6.416444397e+01,
+2.543478261e+07,-6.448788452e+01,
+2.565217391e+07,-6.436280823e+01,
+2.586956522e+07,-6.437997437e+01,
+2.608695652e+07,-6.406533051e+01,
+2.630434783e+07,-6.419480896e+01,
+2.652173913e+07,-6.420000458e+01,
+2.673913043e+07,-6.437420654e+01,
+2.695652174e+07,-6.438909912e+01,
+2.717391304e+07,-6.411369324e+01,
+2.739130435e+07,-6.433975983e+01,
+2.760869565e+07,-6.436650085e+01,
+2.782608696e+07,-6.441811371e+01,
+2.804347826e+07,-6.436004639e+01,
+2.826086957e+07,-6.432365417e+01,
+2.847826087e+07,-6.441002655e+01,
+2.869565217e+07,-6.452461243e+01,
+2.891304348e+07,-6.424259186e+01,
+2.913043478e+07,-6.429555511e+01,
+2.934782609e+07,-6.433922577e+01,
+2.956521739e+07,-6.427939606e+01,
+2.978260870e+07,-6.433285522e+01,
+3.000000000e+07,-6.444635773e+01,
+3.021739130e+07,-6.434056854e+01,
+3.043478261e+07,-6.424452972e+01,
+3.065217391e+07,-6.409429932e+01,
+3.086956522e+07,-6.409688568e+01,
+3.108695652e+07,-6.441714478e+01,
+3.130434783e+07,-6.412178802e+01,
+3.152173913e+07,-6.428544617e+01,
+3.173913043e+07,-6.418336487e+01,
+3.195652174e+07,-6.444804382e+01,
+3.217391304e+07,-6.424787903e+01,
+3.239130435e+07,-6.420575714e+01,
+3.260869565e+07,-6.441392517e+01,
+3.282608696e+07,-6.428640747e+01,
+3.304347826e+07,-6.421645355e+01,
+3.326086957e+07,-6.421591187e+01,
+3.347826087e+07,-6.431602478e+01,
+3.369565217e+07,-6.434089661e+01,
+3.391304348e+07,-6.415154266e+01,
+3.413043478e+07,-6.426670074e+01,
+3.434782609e+07,-6.435169983e+01,
+3.456521739e+07,-6.441575623e+01,
+3.478260870e+07,-6.454508209e+01,
+3.500000000e+07,-6.431604004e+01,
+3.521739130e+07,-6.434010315e+01,
+3.543478261e+07,-6.431178284e+01,
+3.565217391e+07,-6.419535065e+01,
+3.586956522e+07,-6.411894226e+01,
+3.608695652e+07,-6.425523376e+01,
+3.630434783e+07,-6.435164642e+01,
+3.652173913e+07,-6.419965363e+01,
+3.673913043e+07,-6.442669678e+01,
+3.695652174e+07,-6.439556885e+01,
