Machine Module,N9343C,CN0605A298
+4.804347826e+07,-9.626258850e+01,
+4.826086957e+07,-9.615000916e+01,
+4.847826087e+07,-9.595704651e+01,
+4.869565217e+07,-9.656834412e+01,
+4.891304348e+07,-9.667287445e+01,
+4.913043478e+07,-9.673136139e+01,
+4.934782609e+07,-9.486183167e+01,
+4.956521739e+07,-9.617074585e+01,
+4.978260870e+07,-9.663258362e+01,
+5.000000000e+07,-9.659747314e+01,
+5.021739130e+07,-9.662018585e+01,
+5.043478261e+07,-9.719626617e+01,
+5.065217391e+07,-9.773069000e+01,
+5.086956522e+07,-9.731548309e+01,
+5.108695652e+07,-9.582445526e+01,
+5.130434783e+07,-9.169228363e+01,
+5.152173913e+07,-9.684469604e+01,
+5.173913043e+07,-9.486727905e+01,
+5.195652174e+07,-9.548672485e+01,
+5.217391304e+07,-9.634902954e+01,
+5.239130435e+07,-9.824152374e+01,
+5.260869565e+07,-9.696437836e+01,
+5.282608696e+07,-9.819565582e+01,
+5.304347826e+07,-9.761818695e+01,
+5.326086957e+07,-9.897154999e+01,
+5.347826087e+07,-9.793600464e+01,
+5.369565217e+07,-1.001064911e+02,
+5.391304348e+07,-9.960922241e+01,
+5.413043478e+07,-1.005866852e+02,
+5.434782609e+07,-1.005585251e+02,
+5.456521739e+07,-9.866828918e+01,
+5.478260870e+07,-9.916979218e+01,
+5.500000000e+07,-1.001556549e+02,
+5.521739130e+07,-9.223919678e+01,
+5.543478261e+07,-1.012275620e+02,
+5.565217391e+07,-9.916470337e+01,
+5.586956522e+07,-9.942282867e+01,
+5.608695652e+07,-1.010033035e+02,
+5.630434783e+07,-1.008502731e+02,
+5.652173913e+07,-1.005298386e+02,
+5.673913043e+07,-1.013199844e+02,
+5.695652174e+07,-9.969854736e+01,
+5.717391304e+07,-1.018600693e+02,
+5.739130435e+07,-1.023458252e+02,
+5.760869565e+07,-1.012432404e+02,
+5.782608696e+07,-1.000340576e+02,
+5.804347826e+07,-1.036837616e+02,
+5.826086957e+07,-1.012819138e+02,
+5.847826087e+07,-1.014632263e+02,
+5.869565217e+07,-1.032868271e+02,
+5.891304348e+07,-1.031494827e+02,
+5.913043478e+07,-1.023676376e+02,
+5.934782609e+07,-8.901480865e+01,
+5.956521739e+07,-1.023794327e+02,
+5.978260870e+07,-1.043177872e+02,
+6.000000000e+07,-1.027232132e+02,
+6.021739130e+07,-9.746031952e+01,
+6.043478261e+07,-1.012992935e+02,
+6.065217391e+07,-1.038632278e+02,
+6.086956522e+07,-1.032005234e+02,
+6.108695652e+07,-1.025198746e+02,
+6.130434783e+07,-1.008345032e+02,
+6.152173913e+07,-1.021744003e+02,
+6.173913043e+07,-1.023522873e+02,
+6.195652174e+07,-1.033806229e+02,
+6.217391304e+07,-1.031789780e+02,
+6.239130435e+07,-1.035252228e+02,
+6.260869565e+07,-1.029189224e+02,
+6.282608696e+07,-1.020510406e+02,
+6.304347826e+07,-1.042627869e+02,
+6.326086957e+07,-1.024483871e+02,
+6.347826087e+07,-9.924697876e+01,
+6.369565217e+07,-1.027245560e+02,
+6.391304348e+07,-1.056283112e+02,
+6.413043478e+07,-1.048637619e+02,
+6.434782609e+07,-1.050206299e+02,
+6.456521739e+07,-1.052402496e+02,
+6.478260870e+07,-1.044341583e+02,
+6.500000000e+07,-1.031878052e+02,
+6.521739130e+07,-1.047077713e+02,
+6.543478261e+07,-1.035709229e+02,
+6.565217391e+07,-1.063304749e+02,
+6.586956522e+07,-1.047253952e+02,
+6.608695652e+07,-1.054764481e+02,
+6.630434783e+07,-1.063888626e+02,
+6.652173913e+07,-1.039378510e+02,
+6.673913043e+07,-1.047407532e+02,
+6.695652174e+07,-1.047244034e+02,
+6.717391304e+07,-1.060533752e+02,
+6.739130435e+07,-1.046928482e+02,
+6.760869565e+07,-1.059761353e+02,
+6.782608696e+07,-1.062690811e+02,
+6.804347826e+07,-1.064544296e+02,
+6.826086957e+07,-1.069675751e+02,
+6.847826087e+07,-1.052533493e+02,
+6.869565217e+07,-1.057623367e+02,
+6.891304348e+07,-1.068372116e+02,
+6.913043478e+07,-1.068824234e+02,
+6.934782609e+07,-1.061300125e+02,
+6.956521739e+07,-1.077534256e+02,
+6.978260870e+07,-1.060219574e+02,
+7.000000000e+07,-1.074252167e+02,
+7.021739130e+07,-1.051572266e+02,
+7.043478261e+07,-1.016969223e+02,
+7.065217391e+07,-1.064589310e+02,
+7.086956522e+07,-1.057899551e+02,
+7.108695652e+07,-1.067120743e+02,
+7.130434783e+07,-1.059339676e+02,
+7.152173913e+07,-1.072752914e+02,
+7.173913043e+07,-1.062193756e+02,
+7.195652174e+07,-1.057677231e+02,
+7.217391304e+07,-1.073027496e+02,
+7.239130435e+07,-1.072895355e+02,
+7.260869565e+07,-1.072261047e+02,
+7.282608696e+07,-1.074819412e+02,
+7.304347826e+07,-1.062489166e+02,
+7.326086957e+07,-1.065610123e+02,
+7.347826087e+07,-1.085729446e+02,
+7.369565217e+07,-1.068488998e+02,
+7.391304348e+07,-1.067597733e+02,
+7.413043478e+07,-1.073161469e+02,
+7.434782609e+07,-1.085574875e+02,
+7.456521739e+07,-1.073490219e+02,
+7.478260870e+07,-1.090429916e+02,
+7.500000000e+07,-1.079214401e+02,
+7.521739130e+07,-1.064400787e+02,
+7.543478261e+07,-1.079114380e+02,
+7.565217391e+07,-1.089675751e+02,
+7.586956522e+07,-1.064085312e+02,
+7.608695652e+07,-1.080702209e+02,
+7.630434783e+07,-1.081541901e+02,
+7.652173913e+07,-1.054193497e+02,
+7.673913043e+07,-1.062628098e+02,
+7.695652174e+07,-1.062076721e+02,
+7.717391304e+07,-1.039110718e+02,
+7.739130435e+07,-1.059165955e+02,
+7.760869565e+07,-1.072326508e+02,
+7.782608696e+07,-1.073208237e+02,
+7.804347826e+07,-1.077041779e+02,
+7.826086957e+07,-1.084966736e+02,
+7.847826087e+07,-1.076844254e+02,
+7.869565217e+07,-1.064208374e+02,
+7.891304348e+07,-1.071063919e+02,
+7.913043478e+07,-1.057525864e+02,
+7.934782609e+07,-1.073671036e+02,
+7.956521739e+07,-1.069720688e+02,
+7.978260870e+07,-1.055645065e+02,
+8.000000000e+07,-1.049665909e+02,
+8.021739130e+07,-1.060600815e+02,
+8.043478261e+07,-1.047494659e+02,
+8.065217391e+07,-1.058017883e+02,
+8.086956522e+07,-1.037416000e+02,
+8.108695652e+07,-1.013522720e+02,
+8.130434783e+07,-1.062949600e+02,
+8.152173913e+07,-1.042953262e+02,
+8.173913043e+07,-1.044805527e+02,
+8.195652174e+07,-1.022042389e+02,
+8.217391304e+07,-1.017882767e+02,
+8.239130435e+07,-1.044191360e+02,
+8.260869565e+07,-1.051057434e+02,
+8.282608696e+07,-1.050372314e+02,
+8.304347826e+07,-1.040598221e+02,
+8.326086957e+07,-1.034448547e+02,
+8.347826087e+07,-1.029643402e+02,
+8.369565217e+07,-1.041049881e+02,
+8.391304348e+07,-1.049544678e+02,
+8.413043478e+07,-1.048963776e+02,
+8.434782609e+07,-1.042662125e+02,
+8.456521739e+07,-1.045562744e+02,
+8.478260870e+07,-1.047158508e+02,
+8.500000000e+07,-1.046143265e+02,
+8.521739130e+07,-1.057715073e+02,
+8.543478261e+07,-1.062818756e+02,
+8.565217391e+07,-1.045451355e+02,
+8.586956522e+07,-1.039383392e+02,
+8.608695652e+07,-1.056115112e+02,
+8.630434783e+07,-1.056266861e+02,
+8.652173913e+07,-1.056949539e+02,
+8.673913043e+07,-1.052171478e+02,
+8.695652174e+07,-1.051395111e+02,
+8.717391304e+07,-1.050814285e+02,
+8.739130435e+07,-1.062036591e+02,
+8.760869565e+07,-1.062172546e+02,
+8.782608696e+07,-1.060627213e+02,
+8.804347826e+07,-1.058372498e+02,
+8.826086957e+07,-1.077890778e+02,
+8.847826087e+07,-1.060536880e+02,
+8.869565217e+07,-1.062603378e+02,
+8.891304348e+07,-1.071232529e+02,
+8.913043478e+07,-9.644582367e+01,
+8.934782609e+07,-1.071191025e+02,
+8.956521739e+07,-1.070933914e+02,
+8.978260870e+07,-1.074649734e+02,
+9.000000000e+07,-1.078610306e+02,
+9.021739130e+07,-1.063734741e+02,
+9.043478261e+07,-1.078239288e+02,
