Machine Module,N9343C,CN0605A298
MCU Version,A.06.27
DSP Version,A.05.02.02 SA
FPGA Version,A.02.80
05:41:30 07.10.2020
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),1.005100,MAN
Start Frequency,+0.000000000e+00
Stop Frequency,+1.000000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+06,MAN
VBW,+1.000000000e+06,AUTO
Sweep Type,Continuous
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-5.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Marker,Trace,Type,X Axis,Amplitude
M1,1,Frequency,5.00 MHz,-65.35 dBm
M2,1,Frequency,10.00 MHz,-63.93 dBm
M3,1,Frequency,20.00 MHz,-64.43 dBm
M4,1,Frequency,30.00 MHz,-64.36 dBm
M5,1,Frequency,40.00 MHz,-64.62 dBm
M6,1,Frequency,50.00 MHz,-67.44 dBm
CISPR Filter,Normal RBW,Dwell Time(s),0.500000,AUTO
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,20,
Trace Type,Clear Write,
Trace Detector,Average,
Trace Data
+0.000000000e+00,-1.175434494e+01,
+2.173913043e+05,-2.707202148e+01,
+4.347826087e+05,-2.971936607e+01,
+6.521739130e+05,-3.275317383e+01,
+8.695652174e+05,-3.683645630e+01,
+1.086956522e+06,-4.198287201e+01,
+1.304347826e+06,-4.827235413e+01,
+1.521739130e+06,-5.562693405e+01,
+1.739130435e+06,-6.223963547e+01,
+1.956521739e+06,-6.534380341e+01,
+2.173913043e+06,-6.585919189e+01,
+2.391304348e+06,-6.632976532e+01,
+2.608695652e+06,-6.656934357e+01,
+2.826086957e+06,-6.682597351e+01,
+3.043478261e+06,-6.665357971e+01,
+3.260869565e+06,-6.657684326e+01,
+3.478260870e+06,-6.622361755e+01,
+3.695652174e+06,-6.627230072e+01,
+3.913043478e+06,-6.595291138e+01,
+4.130434783e+06,-6.555252075e+01,
+4.347826087e+06,-6.544319153e+01,
+4.565217391e+06,-6.534928131e+01,
+4.782608696e+06,-6.521492004e+01,
+5.000000000e+06,-6.534703064e+01,
+5.217391304e+06,-6.505264282e+01,
+5.434782609e+06,-6.504060364e+01,
+5.652173913e+06,-6.513951111e+01,
+5.869565217e+06,-6.515223694e+01,
+6.086956522e+06,-6.495684814e+01,
+6.304347826e+06,-6.487095642e+01,
+6.521739130e+06,-6.469334412e+01,
+6.739130435e+06,-6.467814636e+01,
+6.956521739e+06,-6.450367737e+01,
+7.173913043e+06,-6.448991394e+01,
+7.391304348e+06,-6.440322113e+01,
+7.608695652e+06,-6.438274384e+01,
+7.826086957e+06,-6.441091919e+01,
+8.043478261e+06,-6.466349030e+01,
+8.260869565e+06,-6.433067322e+01,
+8.478260870e+06,-6.406374359e+01,
+8.695652174e+06,-6.429856873e+01,
+8.913043478e+06,-6.422408295e+01,
+9.130434783e+06,-6.434143829e+01,
+9.347826087e+06,-6.407247925e+01,
+9.565217391e+06,-6.377681732e+01,
+9.782608696e+06,-6.398671341e+01,
+1.000000000e+07,-6.392882538e+01,
+1.021739130e+07,-6.415724182e+01,
+1.043478261e+07,-6.377352142e+01,
+1.065217391e+07,-6.399614334e+01,
+1.086956522e+07,-6.401753235e+01,
+1.108695652e+07,-6.399403000e+01,
+1.130434783e+07,-6.384386063e+01,
+1.152173913e+07,-6.433384705e+01,
+1.173913043e+07,-6.391174316e+01,
+1.195652174e+07,-6.427486420e+01,
+1.217391304e+07,-6.418322754e+01,
+1.239130435e+07,-6.415673065e+01,
+1.260869565e+07,-6.403100586e+01,
+1.282608696e+07,-6.399313354e+01,
+1.304347826e+07,-6.391299438e+01,
+1.326086957e+07,-6.403848267e+01,
+1.347826087e+07,-6.380094528e+01,
+1.369565217e+07,-6.378173065e+01,
+1.391304348e+07,-6.360549164e+01,
+1.413043478e+07,-6.375497437e+01,
+1.434782609e+07,-6.356461334e+01,
+1.456521739e+07,-6.382841873e+01,
+1.478260870e+07,-6.387152100e+01,
+1.500000000e+07,-6.393060303e+01,
+1.521739130e+07,-6.399493408e+01,
+1.543478261e+07,-6.394477081e+01,
+1.565217391e+07,-6.396785736e+01,
+1.586956522e+07,-6.406208038e+01,
+1.608695652e+07,-6.416493225e+01,
+1.630434783e+07,-6.409477234e+01,
+1.652173913e+07,-6.423958588e+01,
+1.673913043e+07,-6.414215088e+01,
+1.695652174e+07,-6.405026245e+01,
+1.717391304e+07,-6.434202576e+01,
+1.739130435e+07,-6.447026825e+01,
+1.760869565e+07,-6.445251465e+01,
+1.782608696e+07,-6.411492157e+01,
+1.804347826e+07,-6.394295120e+01,
+1.826086957e+07,-6.425050354e+01,
+1.847826087e+07,-6.429623413e+01,
+1.869565217e+07,-6.394272614e+01,
+1.891304348e+07,-6.438813782e+01,
+1.913043478e+07,-6.449475098e+01,
+1.934782609e+07,-6.414842224e+01,
+1.956521739e+07,-6.428623962e+01,
+1.978260870e+07,-6.430835724e+01,
+2.000000000e+07,-6.443331909e+01,
+2.021739130e+07,-6.398868561e+01,
+2.043478261e+07,-6.425804138e+01,
+2.065217391e+07,-6.391373825e+01,
+2.086956522e+07,-6.416559601e+01,
+2.108695652e+07,-6.430021667e+01,
+2.130434783e+07,-6.420330048e+01,
+2.152173913e+07,-6.433314514e+01,
+2.173913043e+07,-6.420158386e+01,
+2.195652174e+07,-6.417578888e+01,
+2.217391304e+07,-6.428997803e+01,
+2.239130435e+07,-6.419422913e+01,
+2.260869565e+07,-6.430345917e+01,
+2.282608696e+07,-6.422190857e+01,
+2.304347826e+07,-6.401423645e+01,
+2.326086957e+07,-6.427472687e+01,
+2.347826087e+07,-6.427880859e+01,
+2.369565217e+07,-6.427531433e+01,
+2.391304348e+07,-6.433308411e+01,
+2.413043478e+07,-6.432089996e+01,
+2.434782609e+07,-6.432442474e+01,
+2.456521739e+07,-6.439015961e+01,
+2.478260870e+07,-6.407180023e+01,
+2.500000000e+07,-6.422285461e+01,
+2.521739130e+07,-6.414735413e+01,
+2.543478261e+07,-6.414304352e+01,
+2.565217391e+07,-6.427047729e+01,
+2.586956522e+07,-6.414464569e+01,
+2.608695652e+07,-6.422010040e+01,
+2.630434783e+07,-6.433445740e+01,
+2.652173913e+07,-6.410291290e+01,
+2.673913043e+07,-6.418247986e+01,
+2.695652174e+07,-6.421537781e+01,
+2.717391304e+07,-6.425626373e+01,
+2.739130435e+07,-6.412654114e+01,
+2.760869565e+07,-6.399657440e+01,
+2.782608696e+07,-6.405113220e+01,
+2.804347826e+07,-6.419047546e+01,
+2.826086957e+07,-6.408754730e+01,
+2.847826087e+07,-6.424711609e+01,
+2.869565217e+07,-6.421068573e+01,
+2.891304348e+07,-6.400536346e+01,
+2.913043478e+07,-6.423109436e+01,
+2.934782609e+07,-6.408595276e+01,
+2.956521739e+07,-6.402570343e+01,
+2.978260870e+07,-6.413220978e+01,
+3.000000000e+07,-6.435528564e+01,
+3.021739130e+07,-6.428220367e+01,
+3.043478261e+07,-6.427862549e+01,
+3.065217391e+07,-6.398354340e+01,
+3.086956522e+07,-6.398084641e+01,
+3.108695652e+07,-6.420365906e+01,
+3.130434783e+07,-6.405903625e+01,
+3.152173913e+07,-6.411010742e+01,
+3.173913043e+07,-6.399311066e+01,
+3.195652174e+07,-6.392526245e+01,
+3.217391304e+07,-6.390156937e+01,
+3.239130435e+07,-6.428247070e+01,
+3.260869565e+07,-6.428971100e+01,
+3.282608696e+07,-6.425352478e+01,
+3.304347826e+07,-6.416029358e+01,
+3.326086957e+07,-6.402172089e+01,
+3.347826087e+07,-6.412557220e+01,
+3.369565217e+07,-6.419616699e+01,
+3.391304348e+07,-6.425237274e+01,
+3.413043478e+07,-6.405670166e+01,
+3.434782609e+07,-6.430054474e+01,
+3.456521739e+07,-6.414119720e+01,
+3.478260870e+07,-6.414465332e+01,
+3.500000000e+07,-6.421887207e+01,
+3.521739130e+07,-6.424980164e+01,
+3.543478261e+07,-6.401139069e+01,
+3.565217391e+07,-6.430021667e+01,
+3.586956522e+07,-6.437829590e+01,
+3.608695652e+07,-6.425897980e+01,
+3.630434783e+07,-6.429234314e+01,
+3.652173913e+07,-6.423854828e+01,
+3.673913043e+07,-6.426138306e+01,
+3.695652174e+07,-6.430053711e+01,
