Machine Module,N9343C,CN0605A298
+2.326086957e+07,-7.491353607e+01,
+2.347826087e+07,-7.480521393e+01,
+2.369565217e+07,-7.494657898e+01,
+2.391304348e+07,-7.504017639e+01,
+2.413043478e+07,-7.482086945e+01,
+2.434782609e+07,-7.475188446e+01,
+2.456521739e+07,-7.505585480e+01,
+2.478260870e+07,-7.499482727e+01,
+2.500000000e+07,-7.492945862e+01,
+2.521739130e+07,-7.498973083e+01,
+2.543478261e+07,-7.483776093e+01,
+2.565217391e+07,-7.478643799e+01,
+2.586956522e+07,-7.485609436e+01,
+2.608695652e+07,-7.516249084e+01,
+2.630434783e+07,-7.481100464e+01,
+2.652173913e+07,-7.473356628e+01,
+2.673913043e+07,-7.484461975e+01,
+2.695652174e+07,-7.498605347e+01,
+2.717391304e+07,-7.510969543e+01,
+2.739130435e+07,-7.499898529e+01,
+2.760869565e+07,-7.488171387e+01,
+2.782608696e+07,-7.479015350e+01,
+2.804347826e+07,-7.478247833e+01,
+2.826086957e+07,-7.502671814e+01,
+2.847826087e+07,-7.503601837e+01,
+2.869565217e+07,-7.493975830e+01,
+2.891304348e+07,-7.515668488e+01,
+2.913043478e+07,-7.487994385e+01,
+2.934782609e+07,-7.473290253e+01,
+2.956521739e+07,-7.480058289e+01,
+2.978260870e+07,-7.479386139e+01,
+3.000000000e+07,-7.464498138e+01,
+3.021739130e+07,-7.477867126e+01,
+3.043478261e+07,-7.467179871e+01,
+3.065217391e+07,-7.477639008e+01,
+3.086956522e+07,-7.489933777e+01,
+3.108695652e+07,-7.476811981e+01,
+3.130434783e+07,-7.487311554e+01,
+3.152173913e+07,-7.464003754e+01,
+3.173913043e+07,-7.493582916e+01,
+3.195652174e+07,-7.461646271e+01,
+3.217391304e+07,-7.494195557e+01,
+3.239130435e+07,-7.510417938e+01,
+3.260869565e+07,-7.488896942e+01,
+3.282608696e+07,-7.505574799e+01,
+3.304347826e+07,-7.476361847e+01,
+3.326086957e+07,-7.481978607e+01,
+3.347826087e+07,-7.495257568e+01,
+3.369565217e+07,-7.499253845e+01,
+3.391304348e+07,-7.499848938e+01,
+3.413043478e+07,-7.504120636e+01,
+3.434782609e+07,-7.485307312e+01,
+3.456521739e+07,-7.491560364e+01,
+3.478260870e+07,-7.496870422e+01,
+3.500000000e+07,-7.472984314e+01,
+3.521739130e+07,-7.493263245e+01,
+3.543478261e+07,-7.500539398e+01,
+3.565217391e+07,-7.522889709e+01,
+3.586956522e+07,-7.522747803e+01,
+3.608695652e+07,-7.531874847e+01,
+3.630434783e+07,-7.496049500e+01,
+3.652173913e+07,-7.494078064e+01,
+3.673913043e+07,-7.518814850e+01,
+3.695652174e+07,-7.541871643e+01,
+3.717391304e+07,-7.526013947e+01,
+3.739130435e+07,-7.544788361e+01,
+3.760869565e+07,-7.553401184e+01,
+3.782608696e+07,-7.539095306e+01,
+3.804347826e+07,-7.550746155e+01,
+3.826086957e+07,-7.568080139e+01,
+3.847826087e+07,-7.531052399e+01,
+3.869565217e+07,-7.563084412e+01,
+3.891304348e+07,-7.548822784e+01,
+3.913043478e+07,-7.561436462e+01,
+3.934782609e+07,-7.551393890e+01,
+3.956521739e+07,-7.574758148e+01,
+3.978260870e+07,-7.591065979e+01,
+4.000000000e+07,-7.589892578e+01,
+4.021739130e+07,-7.553311920e+01,
+4.043478261e+07,-7.605297089e+01,
+4.065217391e+07,-7.579703522e+01,
+4.086956522e+07,-7.585343933e+01,
+4.108695652e+07,-7.615264893e+01,
+4.130434783e+07,-7.609310913e+01,
+4.152173913e+07,-7.592241669e+01,
+4.173913043e+07,-7.605590820e+01,
+4.195652174e+07,-7.638733673e+01,
+4.217391304e+07,-7.608969116e+01,
+4.239130435e+07,-7.603078461e+01,
+4.260869565e+07,-7.619051361e+01,
+4.282608696e+07,-7.612742615e+01,
+4.304347826e+07,-7.638376617e+01,
+4.326086957e+07,-7.639436340e+01,
+4.347826087e+07,-7.640690613e+01,
+4.369565217e+07,-7.655989838e+01,
+4.391304348e+07,-7.655091858e+01,
+4.413043478e+07,-7.684955597e+01,
+4.434782609e+07,-7.672579193e+01,
+4.456521739e+07,-7.690139771e+01,
+4.478260870e+07,-7.671944427e+01,
+4.500000000e+07,-7.696226501e+01,
+4.521739130e+07,-7.704482269e+01,
+4.543478261e+07,-7.699053192e+01,
+4.565217391e+07,-7.700837708e+01,
+4.586956522e+07,-7.712564087e+01,
+4.608695652e+07,-7.716051483e+01,
+4.630434783e+07,-7.729103088e+01,
+4.652173913e+07,-7.721916962e+01,
+4.673913043e+07,-7.716470337e+01,
+4.695652174e+07,-7.718651581e+01,
+4.717391304e+07,-7.739506531e+01,
+4.739130435e+07,-7.729965973e+01,
+4.760869565e+07,-7.767439270e+01,
+4.782608696e+07,-7.763111115e+01,
+4.804347826e+07,-7.766578674e+01,
+4.826086957e+07,-7.773119354e+01,
+4.847826087e+07,-7.790876770e+01,
+4.869565217e+07,-7.804768372e+01,
+4.891304348e+07,-7.827500153e+01,
+4.913043478e+07,-7.809738922e+01,
+4.934782609e+07,-7.824651337e+01,
+4.956521739e+07,-7.836375427e+01,
+4.978260870e+07,-7.837054443e+01,
+5.000000000e+07,-7.846876526e+01,
+5.021739130e+07,-7.853226471e+01,
+5.043478261e+07,-7.848509979e+01,
+5.065217391e+07,-7.825428772e+01,
+5.086956522e+07,-7.793986511e+01,
+5.108695652e+07,-7.788304901e+01,
+5.130434783e+07,-7.805119324e+01,
+5.152173913e+07,-7.825597382e+01,
+5.173913043e+07,-7.864247894e+01,
+5.195652174e+07,-7.880003357e+01,
+5.217391304e+07,-7.907688141e+01,
+5.239130435e+07,-7.935343933e+01,
+5.260869565e+07,-7.961909485e+01,
+5.282608696e+07,-7.940223694e+01,
+5.304347826e+07,-7.998161316e+01,
+5.326086957e+07,-7.975785828e+01,
+5.347826087e+07,-7.989911652e+01,
+5.369565217e+07,-8.010810089e+01,
+5.391304348e+07,-8.020404816e+01,
+5.413043478e+07,-8.021821594e+01,
+5.434782609e+07,-7.978277588e+01,
+5.456521739e+07,-7.876880646e+01,
+5.478260870e+07,-7.750254822e+01,
+5.500000000e+07,-7.625164032e+01,
+5.521739130e+07,-7.551876831e+01,
+5.543478261e+07,-7.590893555e+01,
+5.565217391e+07,-7.691920471e+01,
+5.586956522e+07,-7.835783386e+01,
+5.608695652e+07,-7.951385498e+01,
+5.630434783e+07,-8.075156403e+01,
+5.652173913e+07,-8.095247650e+01,
+5.673913043e+07,-8.131533051e+01,
+5.695652174e+07,-8.135207367e+01,
+5.717391304e+07,-8.144624329e+01,
+5.739130435e+07,-8.148139954e+01,
+5.760869565e+07,-8.173240662e+01,
+5.782608696e+07,-8.206419373e+01,
+5.804347826e+07,-8.222335052e+01,
+5.826086957e+07,-8.233327484e+01,
+5.847826087e+07,-8.220336151e+01,
+5.869565217e+07,-8.182099915e+01,
+5.891304348e+07,-8.116157532e+01,
+5.913043478e+07,-8.072842407e+01,
+5.934782609e+07,-8.055490875e+01,
+5.956521739e+07,-8.041715240e+01,
+5.978260870e+07,-8.053314972e+01,
+6.000000000e+07,-8.053755188e+01,
