Machine Module,N9343C,CN0605A298
+2.326086957e+07,-7.616690063e+01,
+2.347826087e+07,-7.629761505e+01,
+2.369565217e+07,-7.613661957e+01,
+2.391304348e+07,-7.607988739e+01,
+2.413043478e+07,-7.640146637e+01,
+2.434782609e+07,-7.654778290e+01,
+2.456521739e+07,-7.719416809e+01,
+2.478260870e+07,-7.694195557e+01,
+2.500000000e+07,-7.692247009e+01,
+2.521739130e+07,-7.610501862e+01,
+2.543478261e+07,-7.683052826e+01,
+2.565217391e+07,-7.706079102e+01,
+2.586956522e+07,-7.623473358e+01,
+2.608695652e+07,-7.693725586e+01,
+2.630434783e+07,-7.718395233e+01,
+2.652173913e+07,-7.663132477e+01,
+2.673913043e+07,-7.604694366e+01,
+2.695652174e+07,-7.701412964e+01,
+2.717391304e+07,-7.626156616e+01,
+2.739130435e+07,-7.696378326e+01,
+2.760869565e+07,-7.634519958e+01,
+2.782608696e+07,-7.669432831e+01,
+2.804347826e+07,-7.658255005e+01,
+2.826086957e+07,-7.626310730e+01,
+2.847826087e+07,-7.653738403e+01,
+2.869565217e+07,-7.676422119e+01,
+2.891304348e+07,-7.605844116e+01,
+2.913043478e+07,-7.678089142e+01,
+2.934782609e+07,-7.571448517e+01,
+2.956521739e+07,-7.534736633e+01,
+2.978260870e+07,-7.658406067e+01,
+3.000000000e+07,-7.628589630e+01,
+3.021739130e+07,-7.639981842e+01,
+3.043478261e+07,-7.632610321e+01,
+3.065217391e+07,-7.653540802e+01,
+3.086956522e+07,-7.591595459e+01,
+3.108695652e+07,-7.665362549e+01,
+3.130434783e+07,-7.750551605e+01,
+3.152173913e+07,-7.591800690e+01,
+3.173913043e+07,-7.632687378e+01,
+3.195652174e+07,-7.630829620e+01,
+3.217391304e+07,-7.618833923e+01,
+3.239130435e+07,-7.669708252e+01,
+3.260869565e+07,-7.716825104e+01,
+3.282608696e+07,-7.730524445e+01,
+3.304347826e+07,-7.726927948e+01,
+3.326086957e+07,-7.717042542e+01,
+3.347826087e+07,-7.703684235e+01,
+3.369565217e+07,-7.663106537e+01,
+3.391304348e+07,-7.708107758e+01,
+3.413043478e+07,-7.635876465e+01,
+3.434782609e+07,-7.621312714e+01,
+3.456521739e+07,-7.677290344e+01,
+3.478260870e+07,-7.658531952e+01,
+3.500000000e+07,-7.671855927e+01,
+3.521739130e+07,-7.672900391e+01,
+3.543478261e+07,-7.719412231e+01,
+3.565217391e+07,-7.732231140e+01,
+3.586956522e+07,-7.698811340e+01,
+3.608695652e+07,-7.745397186e+01,
+3.630434783e+07,-7.674239349e+01,
+3.652173913e+07,-7.777056885e+01,
+3.673913043e+07,-7.735743713e+01,
+3.695652174e+07,-7.660620880e+01,
+3.717391304e+07,-7.686064148e+01,
+3.739130435e+07,-7.706848907e+01,
+3.760869565e+07,-7.657553864e+01,
+3.782608696e+07,-7.734465790e+01,
+3.804347826e+07,-7.716992950e+01,
+3.826086957e+07,-7.643737030e+01,
+3.847826087e+07,-7.716439056e+01,
+3.869565217e+07,-7.776971436e+01,
+3.891304348e+07,-7.741176605e+01,
+3.913043478e+07,-7.782668304e+01,
+3.934782609e+07,-7.759693146e+01,
+3.956521739e+07,-7.752164459e+01,
+3.978260870e+07,-7.821974945e+01,
+4.000000000e+07,-7.757607269e+01,
+4.021739130e+07,-7.862681580e+01,
+4.043478261e+07,-7.733764648e+01,
+4.065217391e+07,-7.819883728e+01,
+4.086956522e+07,-7.698274231e+01,
+4.108695652e+07,-7.752993774e+01,
+4.130434783e+07,-7.808288574e+01,
+4.152173913e+07,-7.729885864e+01,
+4.173913043e+07,-7.805049133e+01,
+4.195652174e+07,-7.810994720e+01,
+4.217391304e+07,-7.793939972e+01,
+4.239130435e+07,-7.888063812e+01,
+4.260869565e+07,-7.822169495e+01,
+4.282608696e+07,-7.849230194e+01,
+4.304347826e+07,-7.819136047e+01,
+4.326086957e+07,-7.919157410e+01,
+4.347826087e+07,-7.842683411e+01,
+4.369565217e+07,-7.872206879e+01,
+4.391304348e+07,-7.893672180e+01,
+4.413043478e+07,-7.879704285e+01,
+4.434782609e+07,-7.865542603e+01,
+4.456521739e+07,-7.936909485e+01,
+4.478260870e+07,-7.868693542e+01,
+4.500000000e+07,-7.926978302e+01,
+4.521739130e+07,-7.962049103e+01,
+4.543478261e+07,-7.936643982e+01,
+4.565217391e+07,-7.944972992e+01,
+4.586956522e+07,-7.944522095e+01,
+4.608695652e+07,-7.968526459e+01,
+4.630434783e+07,-8.020249176e+01,
+4.652173913e+07,-7.983911896e+01,
+4.673913043e+07,-7.982274628e+01,
+4.695652174e+07,-8.053205872e+01,
+4.717391304e+07,-8.044969940e+01,
+4.739130435e+07,-8.054032135e+01,
+4.760869565e+07,-8.054895782e+01,
+4.782608696e+07,-8.088027191e+01,
+4.804347826e+07,-8.114289093e+01,
+4.826086957e+07,-8.065116119e+01,
+4.847826087e+07,-8.046246338e+01,
+4.869565217e+07,-8.173585510e+01,
+4.891304348e+07,-8.137786102e+01,
+4.913043478e+07,-8.127388000e+01,
+4.934782609e+07,-8.099606323e+01,
+4.956521739e+07,-8.267023468e+01,
+4.978260870e+07,-8.170610809e+01,
+5.000000000e+07,-8.158849335e+01,
+5.021739130e+07,-8.181005096e+01,
+5.043478261e+07,-8.254987335e+01,
+5.065217391e+07,-8.124816132e+01,
+5.086956522e+07,-8.232519531e+01,
+5.108695652e+07,-8.239335632e+01,
+5.130434783e+07,-8.225091553e+01,
+5.152173913e+07,-8.248930359e+01,
+5.173913043e+07,-8.329485321e+01,
+5.195652174e+07,-8.307690430e+01,
+5.217391304e+07,-8.332530975e+01,
+5.239130435e+07,-8.258712006e+01,
+5.260869565e+07,-8.336236572e+01,
+5.282608696e+07,-8.310909271e+01,
+5.304347826e+07,-8.199854279e+01,
+5.326086957e+07,-8.344046021e+01,
+5.347826087e+07,-8.353542328e+01,
+5.369565217e+07,-8.366413116e+01,
+5.391304348e+07,-8.380603790e+01,
+5.413043478e+07,-8.390835571e+01,
+5.434782609e+07,-8.411815643e+01,
+5.456521739e+07,-8.330952454e+01,
+5.478260870e+07,-8.430617523e+01,
+5.500000000e+07,-8.416358185e+01,
+5.521739130e+07,-8.374124146e+01,
+5.543478261e+07,-8.501526642e+01,
+5.565217391e+07,-8.462912750e+01,
+5.586956522e+07,-8.450508118e+01,
+5.608695652e+07,-8.479526520e+01,
+5.630434783e+07,-8.511640930e+01,
+5.652173913e+07,-8.461379242e+01,
+5.673913043e+07,-8.416408539e+01,
+5.695652174e+07,-8.450048065e+01,
+5.717391304e+07,-8.493505859e+01,
+5.739130435e+07,-8.471073151e+01,
+5.760869565e+07,-8.544807434e+01,
+5.782608696e+07,-8.477550507e+01,
+5.804347826e+07,-8.494894409e+01,
+5.826086957e+07,-8.560439301e+01,
+5.847826087e+07,-8.534184265e+01,
+5.869565217e+07,-8.487014008e+01,
+5.891304348e+07,-8.584401703e+01,
+5.913043478e+07,-8.568805695e+01,
+5.934782609e+07,-8.518009949e+01,
+5.956521739e+07,-8.556440735e+01,
+5.978260870e+07,-8.532100677e+01,
+6.000000000e+07,-8.443651581e+01,
+6.021739130e+07,-8.458341980e+01,
+6.043478261e+07,-8.530005646e+01,
+6.065217391e+07,-8.505825043e+01,
+6.086956522e+07,-8.508475494e+01,
+6.108695652e+07,-8.506161499e+01,
+6.130434783e+07,-8.633120728e+01,
+6.152173913e+07,-8.616294098e+01,
+6.173913043e+07,-8.586917114e+01,
+6.195652174e+07,-8.596726227e+01,
+6.217391304e+07,-8.543840790e+01,
+6.239130435e+07,-8.620211792e+01,
+6.260869565e+07,-8.481360626e+01,
+6.282608696e+07,-8.518112183e+01,
+6.304347826e+07,-8.508778381e+01,
+6.326086957e+07,-8.474519348e+01,
+6.347826087e+07,-8.468944550e+01,
+6.369565217e+07,-8.530522156e+01,
+6.391304348e+07,-8.495301819e+01,
+6.413043478e+07,-8.511035919e+01,
+6.434782609e+07,-8.548224640e+01,
+6.456521739e+07,-8.548435211e+01,
+6.478260870e+07,-8.654237366e+01,
+6.500000000e+07,-8.624172974e+01,
+6.521739130e+07,-8.657289886e+01,
+6.543478261e+07,-8.675872803e+01,
+6.565217391e+07,-8.704551697e+01,
+6.586956522e+07,-8.664914703e+01,
+6.608695652e+07,-8.743781281e+01,
+6.630434783e+07,-8.758306885e+01,
+6.652173913e+07,-8.719706726e+01,
+6.673913043e+07,-8.729787445e+01,
+6.695652174e+07,-8.743930817e+01,
+6.717391304e+07,-8.742539215e+01,
+6.739130435e+07,-8.695253754e+01,
+6.760869565e+07,-8.731842804e+01,
+6.782608696e+07,-8.723332977e+01,
+6.804347826e+07,-8.715655518e+01,
+6.826086957e+07,-8.794682312e+01,
+6.847826087e+07,-8.884350586e+01,
+6.869565217e+07,-8.762812805e+01,
+6.891304348e+07,-8.776642609e+01,
+6.913043478e+07,-8.747226715e+01,
+6.934782609e+07,-8.784121704e+01,
+6.956521739e+07,-8.714659119e+01,
+6.978260870e+07,-8.641738892e+01,
+7.000000000e+07,-8.655874634e+01,
+7.021739130e+07,-8.624125671e+01,
+7.043478261e+07,-8.655313110e+01,
+7.065217391e+07,-8.699500275e+01,
+7.086956522e+07,-8.796450806e+01,
+7.108695652e+07,-8.794557953e+01,
+7.130434783e+07,-8.784398651e+01,
+7.152173913e+07,-8.813585663e+01,
+7.173913043e+07,-8.857412720e+01,
+7.195652174e+07,-8.823060608e+01,
+7.217391304e+07,-8.829674530e+01,
+7.239130435e+07,-8.792242432e+01,
+7.260869565e+07,-8.779016876e+01,
+7.282608696e+07,-8.819213104e+01,
+7.304347826e+07,-8.838705444e+01,
+7.326086957e+07,-8.845791626e+01,
+7.347826087e+07,-8.830708313e+01,
+7.369565217e+07,-8.862248993e+01,
+7.391304348e+07,-8.860700989e+01,
+7.413043478e+07,-8.851479340e+01,
+7.434782609e+07,-8.843084717e+01,
+7.456521739e+07,-8.826851654e+01,
+7.478260870e+07,-8.801544952e+01,
+7.500000000e+07,-8.848860168e+01,
+7.521739130e+07,-8.864624023e+01,
+7.543478261e+07,-8.761292267e+01,
+7.565217391e+07,-8.774304962e+01,
+7.586956522e+07,-8.825704193e+01,
+7.608695652e+07,-8.807638550e+01,
+7.630434783e+07,-8.837474823e+01,
+7.652173913e+07,-8.861394501e+01,
+7.673913043e+07,-8.856615448e+01,
+7.695652174e+07,-8.851077271e+01,
+7.717391304e+07,-8.885602570e+01,
+7.739130435e+07,-8.805440521e+01,
+7.760869565e+07,-8.809335327e+01,
+7.782608696e+07,-8.877894592e+01,
+7.804347826e+07,-8.900007629e+01,
+7.826086957e+07,-8.941865540e+01,
+7.847826087e+07,-8.848175049e+01,
+7.869565217e+07,-8.929695129e+01,
+7.891304348e+07,-8.864999390e+01,
+7.913043478e+07,-8.877914429e+01,
+7.934782609e+07,-8.930558777e+01,
+7.956521739e+07,-8.884756470e+01,
+7.978260870e+07,-8.856587219e+01,
+8.000000000e+07,-8.847582245e+01,
+8.021739130e+07,-8.853012848e+01,
+8.043478261e+07,-8.813906860e+01,
+8.065217391e+07,-8.836925507e+01,
+8.086956522e+07,-8.816708374e+01,
+8.108695652e+07,-8.888002777e+01,
+8.130434783e+07,-8.864868927e+01,
+8.152173913e+07,-8.829080963e+01,
+8.173913043e+07,-8.807530975e+01,
+8.195652174e+07,-8.847057343e+01,
+8.217391304e+07,-8.940816498e+01,
+8.239130435e+07,-8.880935669e+01,
+8.260869565e+07,-8.892913818e+01,
+8.282608696e+07,-8.832925415e+01,
+8.304347826e+07,-8.911206055e+01,
+8.326086957e+07,-8.879617310e+01,
+8.347826087e+07,-8.914762878e+01,
+8.369565217e+07,-8.935958862e+01,
+8.391304348e+07,-8.892634583e+01,
+8.413043478e+07,-8.954014587e+01,
+8.434782609e+07,-8.877278137e+01,
+8.456521739e+07,-8.756674194e+01,
+8.478260870e+07,-8.827479553e+01,
+8.500000000e+07,-8.927593994e+01,
+8.521739130e+07,-8.867675781e+01,
+8.543478261e+07,-8.898883057e+01,
+8.565217391e+07,-8.926245880e+01,
+8.586956522e+07,-8.933521271e+01,
+8.608695652e+07,-8.899736023e+01,
+8.630434783e+07,-9.027485657e+01,
+8.652173913e+07,-8.888170624e+01,
+8.673913043e+07,-8.926174164e+01,
+8.695652174e+07,-8.837709045e+01,
+8.717391304e+07,-8.888581085e+01,
+8.739130435e+07,-8.909465790e+01,
+8.760869565e+07,-8.900794220e+01,
+8.782608696e+07,-8.830084229e+01,
+8.804347826e+07,-8.601435852e+01,
+8.826086957e+07,-8.209363556e+01,
+8.847826087e+07,-7.866515350e+01,
+8.869565217e+07,-7.549487305e+01,
+8.891304348e+07,-7.423932648e+01,
+8.913043478e+07,-7.385331726e+01,
+8.934782609e+07,-7.529427338e+01,
+8.956521739e+07,-7.727194214e+01,
+8.978260870e+07,-7.970374298e+01,
+9.000000000e+07,-8.026515961e+01,
+9.021739130e+07,-8.129013824e+01,
+9.043478261e+07,-8.263951874e+01,
+9.065217391e+07,-8.293975830e+01,
+9.086956522e+07,-8.386731720e+01,
+9.108695652e+07,-8.548371124e+01,
+9.130434783e+07,-8.676278687e+01,
+9.152173913e+07,-8.859341431e+01,
+9.173913043e+07,-8.829101563e+01,
+9.195652174e+07,-8.733750916e+01,
+9.217391304e+07,-8.733771515e+01,
+9.239130435e+07,-8.683547974e+01,
+9.260869565e+07,-8.752597046e+01,
+9.282608696e+07,-8.877845764e+01,
+9.304347826e+07,-8.885657501e+01,
+9.326086957e+07,-8.962595367e+01,
+9.347826087e+07,-8.897649384e+01,
+9.369565217e+07,-8.863295746e+01,
+9.391304348e+07,-8.824926758e+01,
+9.413043478e+07,-8.707628632e+01,
+9.434782609e+07,-8.526859283e+01,
+9.456521739e+07,-8.364514923e+01,
+9.478260870e+07,-8.305793762e+01,
+9.500000000e+07,-8.267676544e+01,
+9.521739130e+07,-8.440457916e+01,
+9.543478261e+07,-8.597412109e+01,
+9.565217391e+07,-8.720510101e+01,
+9.586956522e+07,-8.873828888e+01,
+9.608695652e+07,-8.880953979e+01,
+9.630434783e+07,-8.913319397e+01,
+9.652173913e+07,-8.943431854e+01,
+9.673913043e+07,-8.916716003e+01,
+9.695652174e+07,-9.018280029e+01,
+9.717391304e+07,-8.959133911e+01,
+9.739130435e+07,-8.985351563e+01,
+9.760869565e+07,-8.984137726e+01,
+9.782608696e+07,-8.909866333e+01,
+9.804347826e+07,-8.821149445e+01,
+9.826086957e+07,-8.830598450e+01,
+9.847826087e+07,-8.856401062e+01,
+9.869565217e+07,-8.799763489e+01,
+9.891304348e+07,-8.760031128e+01,
+9.913043478e+07,-8.802880096e+01,
+9.934782609e+07,-8.777559662e+01,
+9.956521739e+07,-8.935589600e+01,
+9.978260870e+07,-8.877998352e+01,
+1.000000000e+08,-8.876831055e+01,
