Machine Module,N9343C,CN0605A298
+2.326086957e+07,-6.318577194e+01,
+2.347826087e+07,-6.260961533e+01,
+2.369565217e+07,-6.309867096e+01,
+2.391304348e+07,-6.264873505e+01,
+2.413043478e+07,-6.263493347e+01,
+2.434782609e+07,-6.275180054e+01,
+2.456521739e+07,-6.268617249e+01,
+2.478260870e+07,-6.330041885e+01,
+2.500000000e+07,-6.318143463e+01,
+2.521739130e+07,-6.297483063e+01,
+2.543478261e+07,-6.328315353e+01,
+2.565217391e+07,-6.202450562e+01,
+2.586956522e+07,-6.332456970e+01,
+2.608695652e+07,-6.248234940e+01,
+2.630434783e+07,-6.241475677e+01,
+2.652173913e+07,-6.237220764e+01,
+2.673913043e+07,-6.288296890e+01,
+2.695652174e+07,-6.326556015e+01,
+2.717391304e+07,-6.303967285e+01,
+2.739130435e+07,-6.265649414e+01,
+2.760869565e+07,-6.270952606e+01,
+2.782608696e+07,-6.320018005e+01,
+2.804347826e+07,-6.257971191e+01,
+2.826086957e+07,-6.300428391e+01,
+2.847826087e+07,-6.371693039e+01,
+2.869565217e+07,-6.353707504e+01,
+2.891304348e+07,-6.266163635e+01,
+2.913043478e+07,-6.264534760e+01,
+2.934782609e+07,-6.407386017e+01,
+2.956521739e+07,-6.315611649e+01,
+2.978260870e+07,-6.385807037e+01,
+3.000000000e+07,-6.351177216e+01,
+3.021739130e+07,-6.214004898e+01,
+3.043478261e+07,-6.313084030e+01,
+3.065217391e+07,-6.391500473e+01,
+3.086956522e+07,-6.412347412e+01,
+3.108695652e+07,-6.288599014e+01,
+3.130434783e+07,-6.300690079e+01,
+3.152173913e+07,-6.271046448e+01,
+3.173913043e+07,-6.263699722e+01,
+3.195652174e+07,-6.297808075e+01,
+3.217391304e+07,-6.351962280e+01,
+3.239130435e+07,-6.298253250e+01,
+3.260869565e+07,-6.301428223e+01,
+3.282608696e+07,-6.300896454e+01,
+3.304347826e+07,-6.339410019e+01,
+3.326086957e+07,-6.300719833e+01,
+3.347826087e+07,-6.380114746e+01,
+3.369565217e+07,-6.346275330e+01,
+3.391304348e+07,-6.251096344e+01,
+3.413043478e+07,-6.332908249e+01,
+3.434782609e+07,-6.385243225e+01,
+3.456521739e+07,-6.364541626e+01,
+3.478260870e+07,-6.283127975e+01,
+3.500000000e+07,-6.299029160e+01,
+3.521739130e+07,-6.296261597e+01,
+3.543478261e+07,-6.349408722e+01,
+3.565217391e+07,-6.402745819e+01,
+3.586956522e+07,-6.302722549e+01,
+3.608695652e+07,-6.374201965e+01,
+3.630434783e+07,-6.357693863e+01,
+3.652173913e+07,-6.342417145e+01,
+3.673913043e+07,-6.313275528e+01,
+3.695652174e+07,-6.364476395e+01,
+3.717391304e+07,-6.342081070e+01,
+3.739130435e+07,-6.270575333e+01,
+3.760869565e+07,-6.314475632e+01,
+3.782608696e+07,-6.394018936e+01,
+3.804347826e+07,-6.356595612e+01,
+3.826086957e+07,-6.337844086e+01,
+3.847826087e+07,-6.443388367e+01,
+3.869565217e+07,-6.340972137e+01,
+3.891304348e+07,-6.339901733e+01,
+3.913043478e+07,-6.395242310e+01,
+3.934782609e+07,-6.431697083e+01,
+3.956521739e+07,-6.404806519e+01,
+3.978260870e+07,-6.348065567e+01,
+4.000000000e+07,-6.406367493e+01,
+4.021739130e+07,-6.328163528e+01,
+4.043478261e+07,-6.399719620e+01,
+4.065217391e+07,-6.368063354e+01,
+4.086956522e+07,-6.418566895e+01,
+4.108695652e+07,-6.475035095e+01,
+4.130434783e+07,-6.495615387e+01,
+4.152173913e+07,-6.414079285e+01,
+4.173913043e+07,-6.458747864e+01,
+4.195652174e+07,-6.465856171e+01,
+4.217391304e+07,-6.472887421e+01,
+4.239130435e+07,-6.525881195e+01,
+4.260869565e+07,-6.511648560e+01,
+4.282608696e+07,-6.472322083e+01,
+4.304347826e+07,-6.542929840e+01,
+4.326086957e+07,-6.515102386e+01,
+4.347826087e+07,-6.492182159e+01,
+4.369565217e+07,-6.592430878e+01,
+4.391304348e+07,-6.508078003e+01,
+4.413043478e+07,-6.549265289e+01,
+4.434782609e+07,-6.561674500e+01,
+4.456521739e+07,-6.655900574e+01,
+4.478260870e+07,-6.562879181e+01,
+4.500000000e+07,-6.720375061e+01,
+4.521739130e+07,-6.618675995e+01,
+4.543478261e+07,-6.604611969e+01,
+4.565217391e+07,-6.607244110e+01,
+4.586956522e+07,-6.624916840e+01,
+4.608695652e+07,-6.645595551e+01,
+4.630434783e+07,-6.640876770e+01,
+4.652173913e+07,-6.596713257e+01,
+4.673913043e+07,-6.656667328e+01,
+4.695652174e+07,-6.706240845e+01,
+4.717391304e+07,-6.637217712e+01,
+4.739130435e+07,-6.653645325e+01,
+4.760869565e+07,-6.745559692e+01,
+4.782608696e+07,-6.730276489e+01,
+4.804347826e+07,-6.784328461e+01,
+4.826086957e+07,-6.792031097e+01,
+4.847826087e+07,-6.764553833e+01,
+4.869565217e+07,-6.878146362e+01,
+4.891304348e+07,-6.776248169e+01,
+4.913043478e+07,-6.917263794e+01,
+4.934782609e+07,-6.815041351e+01,
+4.956521739e+07,-6.874683380e+01,
+4.978260870e+07,-6.917981720e+01,
+5.000000000e+07,-6.912589264e+01,
+5.021739130e+07,-6.781179810e+01,
+5.043478261e+07,-6.869299316e+01,
+5.065217391e+07,-6.857492828e+01,
+5.086956522e+07,-6.848597717e+01,
+5.108695652e+07,-6.941783142e+01,
+5.130434783e+07,-6.917301941e+01,
+5.152173913e+07,-7.039783478e+01,
+5.173913043e+07,-7.043064117e+01,
+5.195652174e+07,-6.940830994e+01,
+5.217391304e+07,-6.956669617e+01,
+5.239130435e+07,-7.013086700e+01,
+5.260869565e+07,-6.947354126e+01,
+5.282608696e+07,-7.037483215e+01,
+5.304347826e+07,-7.037258148e+01,
+5.326086957e+07,-7.033930206e+01,
+5.347826087e+07,-7.058580780e+01,
+5.369565217e+07,-7.106517792e+01,
+5.391304348e+07,-7.023321533e+01,
+5.413043478e+07,-7.061237335e+01,
+5.434782609e+07,-7.198443604e+01,
+5.456521739e+07,-7.145922089e+01,
+5.478260870e+07,-7.196842194e+01,
+5.500000000e+07,-7.200009918e+01,
+5.521739130e+07,-7.214163208e+01,
+5.543478261e+07,-7.201148224e+01,
+5.565217391e+07,-7.216812897e+01,
+5.586956522e+07,-7.230123901e+01,
+5.608695652e+07,-7.198285675e+01,
+5.630434783e+07,-7.203621674e+01,
+5.652173913e+07,-7.341956329e+01,
+5.673913043e+07,-7.298050690e+01,
+5.695652174e+07,-7.361196136e+01,
+5.717391304e+07,-7.302066040e+01,
+5.739130435e+07,-7.322149658e+01,
+5.760869565e+07,-7.295550537e+01,
+5.782608696e+07,-7.350453949e+01,
+5.804347826e+07,-7.374340057e+01,
+5.826086957e+07,-7.222822571e+01,
+5.847826087e+07,-7.330905914e+01,
+5.869565217e+07,-7.387997437e+01,
+5.891304348e+07,-7.393450928e+01,
+5.913043478e+07,-7.363766479e+01,
+5.934782609e+07,-7.354374695e+01,
+5.956521739e+07,-7.379377747e+01,
+5.978260870e+07,-7.415110779e+01,
+6.000000000e+07,-7.546240997e+01,
+6.021739130e+07,-7.425825500e+01,
+6.043478261e+07,-7.375039673e+01,
+6.065217391e+07,-7.509230042e+01,
+6.086956522e+07,-7.477187347e+01,
+6.108695652e+07,-7.490557861e+01,
+6.130434783e+07,-7.490198517e+01,
+6.152173913e+07,-7.497386932e+01,
+6.173913043e+07,-7.501396179e+01,
+6.195652174e+07,-7.537727356e+01,
+6.217391304e+07,-7.494507599e+01,
+6.239130435e+07,-7.553413391e+01,
+6.260869565e+07,-7.534313202e+01,
+6.282608696e+07,-7.495827484e+01,
+6.304347826e+07,-7.557391357e+01,
+6.326086957e+07,-7.592071533e+01,
+6.347826087e+07,-7.555268860e+01,
+6.369565217e+07,-7.620390320e+01,
+6.391304348e+07,-7.560704041e+01,
+6.413043478e+07,-7.541043854e+01,
+6.434782609e+07,-7.644549561e+01,
+6.456521739e+07,-7.640934753e+01,
+6.478260870e+07,-7.633852386e+01,
+6.500000000e+07,-7.677599335e+01,
+6.521739130e+07,-7.590023804e+01,
+6.543478261e+07,-7.708053589e+01,
+6.565217391e+07,-7.726686859e+01,
+6.586956522e+07,-7.689791870e+01,
+6.608695652e+07,-7.760625458e+01,
+6.630434783e+07,-7.758693695e+01,
+6.652173913e+07,-7.722641754e+01,
+6.673913043e+07,-7.712409210e+01,
+6.695652174e+07,-7.807125854e+01,
+6.717391304e+07,-7.855080414e+01,
+6.739130435e+07,-7.755232239e+01,
+6.760869565e+07,-7.821372223e+01,
+6.782608696e+07,-7.883635712e+01,
+6.804347826e+07,-7.840945435e+01,
+6.826086957e+07,-7.911827850e+01,
+6.847826087e+07,-7.848439026e+01,
+6.869565217e+07,-7.881829071e+01,
+6.891304348e+07,-7.940186310e+01,
+6.913043478e+07,-7.845025635e+01,
+6.934782609e+07,-7.841066742e+01,
+6.956521739e+07,-7.894028473e+01,
+6.978260870e+07,-7.851300049e+01,
+7.000000000e+07,-7.848806000e+01,
+7.021739130e+07,-7.918385315e+01,
+7.043478261e+07,-7.955796051e+01,
+7.065217391e+07,-7.915287781e+01,
+7.086956522e+07,-7.929533386e+01,
+7.108695652e+07,-8.027327728e+01,
+7.130434783e+07,-7.939868927e+01,
+7.152173913e+07,-8.007226563e+01,
+7.173913043e+07,-7.933335114e+01,
+7.195652174e+07,-8.035980988e+01,
+7.217391304e+07,-7.983749390e+01,
+7.239130435e+07,-7.959864044e+01,
+7.260869565e+07,-7.985057068e+01,
+7.282608696e+07,-8.024561310e+01,
+7.304347826e+07,-7.986655426e+01,
+7.326086957e+07,-8.005185699e+01,
+7.347826087e+07,-8.064492035e+01,
+7.369565217e+07,-8.046517944e+01,
+7.391304348e+07,-8.071530914e+01,
+7.413043478e+07,-7.994094086e+01,
+7.434782609e+07,-8.116538239e+01,
+7.456521739e+07,-8.076016235e+01,
+7.478260870e+07,-8.153317261e+01,
+7.500000000e+07,-8.095362854e+01,
+7.521739130e+07,-8.114033508e+01,
+7.543478261e+07,-8.131456757e+01,
+7.565217391e+07,-8.150445557e+01,
+7.586956522e+07,-8.054399109e+01,
+7.608695652e+07,-8.097528839e+01,
+7.630434783e+07,-8.134181976e+01,
+7.652173913e+07,-8.070730591e+01,
+7.673913043e+07,-8.142485046e+01,
+7.695652174e+07,-8.085184479e+01,
+7.717391304e+07,-8.185806274e+01,
+7.739130435e+07,-8.180580902e+01,
+7.760869565e+07,-8.104183960e+01,
+7.782608696e+07,-8.158450317e+01,
+7.804347826e+07,-8.200187683e+01,
+7.826086957e+07,-8.201245117e+01,
+7.847826087e+07,-8.241063690e+01,
+7.869565217e+07,-8.145276642e+01,
+7.891304348e+07,-8.181282043e+01,
+7.913043478e+07,-8.196331024e+01,
+7.934782609e+07,-8.245484161e+01,
+7.956521739e+07,-8.281381226e+01,
+7.978260870e+07,-8.113298035e+01,
+8.000000000e+07,-8.214323425e+01,
+8.021739130e+07,-8.185977173e+01,
+8.043478261e+07,-8.327208710e+01,
+8.065217391e+07,-8.226078796e+01,
+8.086956522e+07,-8.242282867e+01,
+8.108695652e+07,-8.224874878e+01,
+8.130434783e+07,-8.244155884e+01,
+8.152173913e+07,-8.273764801e+01,
+8.173913043e+07,-8.241068268e+01,
+8.195652174e+07,-8.299971008e+01,
+8.217391304e+07,-8.295040894e+01,
+8.239130435e+07,-8.302215576e+01,
+8.260869565e+07,-8.260159302e+01,
+8.282608696e+07,-8.335449219e+01,
+8.304347826e+07,-8.346213531e+01,
+8.326086957e+07,-8.236962128e+01,
+8.347826087e+07,-8.313846588e+01,
+8.369565217e+07,-8.322305298e+01,
+8.391304348e+07,-8.369359589e+01,
+8.413043478e+07,-8.423232269e+01,
+8.434782609e+07,-8.356390381e+01,
+8.456521739e+07,-8.324845886e+01,
+8.478260870e+07,-8.285919189e+01,
+8.500000000e+07,-8.436948395e+01,
+8.521739130e+07,-8.342528534e+01,
+8.543478261e+07,-8.363946533e+01,
+8.565217391e+07,-8.378863525e+01,
+8.586956522e+07,-8.422148132e+01,
+8.608695652e+07,-8.438797760e+01,
+8.630434783e+07,-8.420154572e+01,
+8.652173913e+07,-8.402398682e+01,
+8.673913043e+07,-8.460037994e+01,
+8.695652174e+07,-8.333332825e+01,
+8.717391304e+07,-8.374878693e+01,
+8.739130435e+07,-8.341450500e+01,
+8.760869565e+07,-8.367922974e+01,
+8.782608696e+07,-8.368175507e+01,
+8.804347826e+07,-8.262748718e+01,
+8.826086957e+07,-8.130352020e+01,
+8.847826087e+07,-7.820519257e+01,
+8.869565217e+07,-7.544219971e+01,
+8.891304348e+07,-7.427947235e+01,
+8.913043478e+07,-7.466429138e+01,
+8.934782609e+07,-7.571260071e+01,
+8.956521739e+07,-7.629541016e+01,
+8.978260870e+07,-7.868889618e+01,
+9.000000000e+07,-7.908989716e+01,
+9.021739130e+07,-7.938729095e+01,
+9.043478261e+07,-8.139333344e+01,
+9.065217391e+07,-8.122402191e+01,
+9.086956522e+07,-8.212750244e+01,
+9.108695652e+07,-8.349717712e+01,
+9.130434783e+07,-8.414805603e+01,
+9.152173913e+07,-8.478150177e+01,
+9.173913043e+07,-8.472329712e+01,
+9.195652174e+07,-8.525661469e+01,
+9.217391304e+07,-8.385623932e+01,
+9.239130435e+07,-8.406039429e+01,
+9.260869565e+07,-8.456631470e+01,
+9.282608696e+07,-8.466979218e+01,
+9.304347826e+07,-8.564058685e+01,
+9.326086957e+07,-8.633280945e+01,
+9.347826087e+07,-8.590864563e+01,
+9.369565217e+07,-8.652773285e+01,
+9.391304348e+07,-8.556742859e+01,
+9.413043478e+07,-8.503890991e+01,
+9.434782609e+07,-8.459385681e+01,
+9.456521739e+07,-8.252321625e+01,
+9.478260870e+07,-8.226820374e+01,
+9.500000000e+07,-8.229061890e+01,
+9.521739130e+07,-8.346787262e+01,
+9.543478261e+07,-8.377957153e+01,
+9.565217391e+07,-8.557513428e+01,
+9.586956522e+07,-8.563665771e+01,
+9.608695652e+07,-8.637945557e+01,
+9.630434783e+07,-8.659853363e+01,
+9.652173913e+07,-8.691002655e+01,
+9.673913043e+07,-8.637325287e+01,
+9.695652174e+07,-8.635974884e+01,
+9.717391304e+07,-8.682516479e+01,
+9.739130435e+07,-8.669352722e+01,
+9.760869565e+07,-8.720355225e+01,
+9.782608696e+07,-8.701275635e+01,
+9.804347826e+07,-8.646319580e+01,
+9.826086957e+07,-8.697761536e+01,
+9.847826087e+07,-8.700889587e+01,
+9.869565217e+07,-8.572702789e+01,
+9.891304348e+07,-8.555802917e+01,
+9.913043478e+07,-8.558976746e+01,
+9.934782609e+07,-8.656441498e+01,
+9.956521739e+07,-8.589227295e+01,
+9.978260870e+07,-8.656159210e+01,
+1.000000000e+08,-8.780036926e+01,
